SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AA:47,2020-07-09 21:16:09.296221,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-32
1,DC:A6:32:33:AA:47,2020-07-09 21:16:11.301437,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-32
2,DC:A6:32:33:AA:47,2020-07-09 21:16:13.306266,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39
3,DC:A6:32:33:AA:47,2020-07-09 21:16:15.311296,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39
4,DC:A6:32:33:AA:47,2020-07-09 21:16:16.149906,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-30
5,DC:A6:32:33:AA:47,2020-07-09 21:16:18.154983,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-32
6,DC:A6:32:33:AA:47,2020-07-09 21:16:20.159947,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33
7,DC:A6:32:33:AA:47,2020-07-09 21:16:22.165021,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-30
8,DC:A6:32:33:AA:47,2020-07-09 21:16:24.169994,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-37
9,DC:A6:32:33:AA:47,2020-07-09 21:16:26.174970,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39
10,DC:A6:32:33:AA:47,2020-07-09 21:16:27.241319,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-31
11,DC:A6:32:33:AA:47,2020-07-09 21:16:29.246312,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-35
12,DC:A6:32:33:AA:47,2020-07-09 21:16:31.251289,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39
13,DC:A6:32:33:AA:47,2020-07-09 21:16:32.674686,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39
14,DC:A6:32:33:AA:47,2020-07-09 21:16:33.262551,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-37
15,DC:A6:32:33:AA:47,2020-07-09 21:16:35.267552,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-32
16,DC:A6:32:33:AA:47,2020-07-09 21:16:36.209378,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33
17,DC:A6:32:33:AA:47,2020-07-09 21:16:37.573784,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-37
18,DC:A6:32:33:AA:47,2020-07-09 21:16:38.008397,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39
19,DC:A6:32:33:AA:47,2020-07-09 21:16:40.012730,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39
20,DC:A6:32:33:AA:47,2020-07-09 21:16:42.017681,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-31
21,DC:A6:32:33:AA:47,2020-07-09 21:16:44.022691,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-37
22,DC:A6:32:33:AA:47,2020-07-09 21:16:46.027621,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-32
23,DC:A6:32:33:AA:47,2020-07-09 21:16:48.032675,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39
24,DC:A6:32:33:AA:47,2020-07-09 21:16:50.041036,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39
25,DC:A6:32:33:AA:47,2020-07-09 21:16:52.045203,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-30
26,DC:A6:32:33:AA:47,2020-07-09 21:16:54.050187,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33
27,DC:A6:32:33:AA:47,2020-07-09 21:16:55.018992,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39
28,DC:A6:32:33:AA:47,2020-07-09 21:16:56.472765,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39
29,DC:A6:32:33:AA:47,2020-07-09 21:16:57.645186,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-32
30,DC:A6:32:33:AA:47,2020-07-09 21:16:59.650206,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39
31,DC:A6:32:33:AA:47,2020-07-09 21:17:00.002669,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-31
32,DC:A6:32:33:AA:47,2020-07-09 21:17:01.361472,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39
33,DC:A6:32:33:AA:47,2020-07-09 21:17:02.178205,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33
34,DC:A6:32:33:AA:47,2020-07-09 21:17:03.538390,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-37
35,DC:A6:32:33:AA:47,2020-07-09 21:17:05.543999,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-37
36,DC:A6:32:33:AA:47,2020-07-09 21:17:06.073988,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-30
37,DC:A6:32:33:AA:47,2020-07-09 21:17:07.022812,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-38
