SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,Power (mW),Sum
17,DC:A6:32:33:AA:47,2020-07-09 15:42:11,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-70,0.0000001,
18,DC:A6:32:33:AA:47,2020-07-09 15:42:11,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-57,0.000001995262315,
19,DC:A6:32:33:AA:47,2020-07-09 15:42:12,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-58,0.000001584893192,
20,DC:A6:32:33:AA:47,2020-07-09 15:42:14,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-58,0.000001584893192,
21,DC:A6:32:33:AA:47,2020-07-09 15:42:16,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-49,0.00001258925412,
22,DC:A6:32:33:AA:47,2020-07-09 15:42:16,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-70,0.0000001,
23,DC:A6:32:33:AA:47,2020-07-09 15:42:18,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-57,0.000001995262315,
24,DC:A6:32:33:AA:47,2020-07-09 15:42:18,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-57,0.000001995262315,
25,DC:A6:32:33:AA:47,2020-07-09 15:42:20,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-57,0.000001995262315,
26,DC:A6:32:33:AA:47,2020-07-09 15:42:21,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-47,0.00001995262315,
27,DC:A6:32:33:AA:47,2020-07-09 15:42:23,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-70,0.0000001,
28,DC:A6:32:33:AA:47,2020-07-09 15:42:25,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-69,0.0000001258925412,
29,DC:A6:32:33:AA:47,2020-07-09 15:42:27,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-49,0.00001258925412,
30,DC:A6:32:33:AA:47,2020-07-09 15:42:28,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-68,0.0000001584893192,
31,DC:A6:32:33:AA:47,2020-07-09 15:42:29,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-58,0.000001584893192,
32,DC:A6:32:33:AA:47,2020-07-09 15:42:30,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-70,0.0000001,
33,DC:A6:32:33:AA:47,2020-07-09 15:42:32,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-69,0.0000001258925412,
34,DC:A6:32:33:AA:47,2020-07-09 15:42:33,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-70,0.0000001,
35,DC:A6:32:33:AA:47,2020-07-09 15:42:33,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-71,0.00000007943282347,
36,DC:A6:32:33:AA:47,2020-07-09 15:42:35,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-58,0.000001584893192,
37,DC:A6:32:33:AA:47,2020-07-09 15:42:36,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-58,0.000001584893192,
38,DC:A6:32:33:AA:47,2020-07-09 15:42:38,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-72,0.00000006309573445,
39,DC:A6:32:33:AA:47,2020-07-09 15:42:38,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-55,0.00000316227766,
40,DC:A6:32:33:AA:47,2020-07-09 15:42:39,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-48,0.00001584893192,
41,DC:A6:32:33:AA:47,2020-07-09 15:42:40,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-49,0.00001258925412,
42,DC:A6:32:33:AA:47,2020-07-09 15:42:41,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-49,0.00001258925412,
43,DC:A6:32:33:AA:47,2020-07-09 15:42:43,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-49,0.00001258925412,
44,DC:A6:32:33:AA:47,2020-07-09 15:42:44,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-49,0.00001258925412,
45,DC:A6:32:33:AA:47,2020-07-09 15:42:46,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-58,0.000001584893192,
46,DC:A6:32:33:AA:47,2020-07-09 15:42:46,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-46,0.00002511886432,
47,DC:A6:32:33:AA:47,2020-07-09 15:42:47,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-56,0.000002511886432,
48,DC:A6:32:33:AA:47,2020-07-09 15:42:49,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-67,0.0000001995262315,
49,DC:A6:32:33:AA:47,2020-07-09 15:42:50,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-68,0.0000001584893192,
50,DC:A6:32:33:AA:47,2020-07-09 15:42:51,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-49,0.00001258925412,
51,DC:A6:32:33:AA:47,2020-07-09 15:42:52,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-49,0.00001258925412,
52,DC:A6:32:33:AA:47,2020-07-09 15:42:53,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-50,0.00001,
53,DC:A6:32:33:AA:47,2020-07-09 15:42:54,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-69,0.0000001258925412,
54,DC:A6:32:33:AA:47,2020-07-09 15:42:56,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-58,0.000001584893192,
55,DC:A6:32:33:AA:47,2020-07-09 15:42:58,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-49,0.00001258925412,
56,DC:A6:32:33:AA:47,2020-07-09 15:42:58,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-68,0.0000001584893192,
57,DC:A6:32:33:AA:47,2020-07-09 15:42:59,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-49,0.00001258925412,
58,DC:A6:32:33:AA:47,2020-07-09 15:43:01,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-60,0.000001,
59,DC:A6:32:33:AA:47,2020-07-09 15:43:03,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-64,0.0000003981071706,
60,DC:A6:32:33:AA:47,2020-07-09 15:43:05,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-58,0.000001584893192,
61,DC:A6:32:33:AA:47,2020-07-09 15:43:07,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-49,0.00001258925412,
62,DC:A6:32:33:AA:47,2020-07-09 15:43:09,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-67,0.0000001995262315,
63,DC:A6:32:33:AA:47,2020-07-09 15:43:09,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-58,0.000001584893192,
64,DC:A6:32:33:AA:47,2020-07-09 15:43:10,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-56,0.000002511886432,
65,DC:A6:32:33:AA:47,2020-07-09 15:43:11,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-55,0.00000316227766,
66,DC:A6:32:33:AA:47,2020-07-09 15:43:12,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-58,0.000001584893192,
67,DC:A6:32:33:AA:47,2020-07-09 15:43:13,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-48,0.00001584893192,
68,DC:A6:32:33:AA:47,2020-07-09 15:43:15,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-49,0.00001258925412,
69,DC:A6:32:33:AA:47,2020-07-09 15:43:17,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-48,0.00001584893192,
70,DC:A6:32:33:AA:47,2020-07-09 15:43:18,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-49,0.00001258925412,
71,DC:A6:32:33:AA:47,2020-07-09 15:43:19,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-56,0.000002511886432,
72,DC:A6:32:33:AA:47,2020-07-09 15:43:20,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-49,0.00001258925412,
73,DC:A6:32:33:AA:47,2020-07-09 15:43:22,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-49,0.00001258925412,
74,DC:A6:32:33:AA:47,2020-07-09 15:43:24,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-49,0.00001258925412,
75,DC:A6:32:33:AA:47,2020-07-09 15:43:24,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-74,0.00000003981071706,
76,DC:A6:32:33:AA:47,2020-07-09 15:43:26,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-73,0.00000005011872336,
77,DC:A6:32:33:AA:47,2020-07-09 15:43:26,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-73,0.00000005011872336,
78,DC:A6:32:33:AA:47,2020-07-09 15:43:27,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-56,0.000002511886432,
79,DC:A6:32:33:AA:47,2020-07-09 15:43:28,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-49,0.00001258925412,
80,DC:A6:32:33:AA:47,2020-07-09 15:43:29,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-74,0.00000003981071706,
81,DC:A6:32:33:AA:47,2020-07-09 15:43:30,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-49,0.00001258925412,
82,DC:A6:32:33:AA:47,2020-07-09 15:43:31,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-56,0.000002511886432,
83,DC:A6:32:33:AA:47,2020-07-09 15:43:33,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-49,0.00001258925412,
84,DC:A6:32:33:AA:47,2020-07-09 15:43:35,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-57,0.000001995262315,
85,DC:A6:32:33:AA:47,2020-07-09 15:43:37,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-56,0.000002511886432,
86,DC:A6:32:33:AA:47,2020-07-09 15:43:39,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-69,0.0000001258925412,
87,DC:A6:32:33:AA:47,2020-07-09 15:43:41,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-57,0.000001995262315,
88,DC:A6:32:33:AA:47,2020-07-09 15:43:42,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-58,0.000001584893192,
89,DC:A6:32:33:AA:47,2020-07-09 15:43:44,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-58,0.000001584893192,
90,DC:A6:32:33:AA:47,2020-07-09 15:43:44,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-58,0.000001584893192,
91,DC:A6:32:33:AA:47,2020-07-09 15:43:46,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-57,0.000001995262315,
92,DC:A6:32:33:AA:47,2020-07-09 15:43:48,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-55,0.00000316227766,
93,DC:A6:32:33:AA:47,2020-07-09 15:43:50,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-55,0.00000316227766,
94,DC:A6:32:33:AA:47,2020-07-09 15:43:50,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-49,0.00001258925412,
95,DC:A6:32:33:AA:47,2020-07-09 15:43:51,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-56,0.000002511886432,
96,DC:A6:32:33:AA:47,2020-07-09 15:43:52,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-57,0.000001995262315,
97,DC:A6:32:33:AA:47,2020-07-09 15:43:54,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-49,0.00001258925412,
98,DC:A6:32:33:AA:47,2020-07-09 15:43:54,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-66,0.0000002511886432,
99,DC:A6:32:33:AA:47,2020-07-09 15:43:55,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-46,0.00002511886432,
100,DC:A6:32:33:AA:47,2020-07-09 15:43:56,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-49,0.00001258925412,
101,DC:A6:32:33:AA:47,2020-07-09 15:43:57,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-57,0.000001995262315,
102,DC:A6:32:33:AA:47,2020-07-09 15:43:58,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-68,0.0000001584893192,
103,DC:A6:32:33:AA:47,2020-07-09 15:44:00,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-46,0.00002511886432,
104,DC:A6:32:33:AA:47,2020-07-09 15:44:01,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-57,0.000001995262315,
105,DC:A6:32:33:AA:47,2020-07-09 15:44:02,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-66,0.0000002511886432,
106,DC:A6:32:33:AA:47,2020-07-09 15:44:04,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-47,0.00001995262315,
107,DC:A6:32:33:AA:47,2020-07-09 15:44:05,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-69,0.0000001258925412,
108,DC:A6:32:33:AA:47,2020-07-09 15:44:06,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-49,0.00001258925412,
109,DC:A6:32:33:AA:47,2020-07-09 15:44:07,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-56,0.000002511886432,
110,DC:A6:32:33:AA:47,2020-07-09 15:44:08,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-56,0.000002511886432,
111,DC:A6:32:33:AA:47,2020-07-09 15:44:09,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-70,0.0000001,
112,DC:A6:32:33:AA:47,2020-07-09 15:44:10,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-66,0.0000002511886432,
113,DC:A6:32:33:AA:47,2020-07-09 15:44:11,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-71,0.00000007943282347,
114,DC:A6:32:33:AA:47,2020-07-09 15:44:12,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-57,0.000001995262315,
115,DC:A6:32:33:AA:47,2020-07-09 15:44:14,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-47,0.00001995262315,
116,DC:A6:32:33:AA:47,2020-07-09 15:44:14,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-66,0.0000002511886432,
117,DC:A6:32:33:AA:47,2020-07-09 15:44:16,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-68,0.0000001584893192,
118,DC:A6:32:33:AA:47,2020-07-09 15:44:16,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-57,0.000001995262315,
119,DC:A6:32:33:AA:47,2020-07-09 15:44:17,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-64,0.0000003981071706,
120,DC:A6:32:33:AA:47,2020-07-09 15:44:18,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-65,0.000000316227766,
121,DC:A6:32:33:AA:47,2020-07-09 15:44:19,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-49,0.00001258925412,
122,DC:A6:32:33:AA:47,2020-07-09 15:44:20,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-66,0.0000002511886432,
123,DC:A6:32:33:AA:47,2020-07-09 15:44:21,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-57,0.000001995262315,
124,DC:A6:32:33:AA:47,2020-07-09 15:44:22,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-50,0.00001,
125,DC:A6:32:33:AA:47,2020-07-09 15:44:24,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-57,0.000001995262315,
126,DC:A6:32:33:AA:47,2020-07-09 15:44:24,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-67,0.0000001995262315,
127,DC:A6:32:33:AA:47,2020-07-09 15:44:26,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-58,0.000001584893192,
128,DC:A6:32:33:AA:47,2020-07-09 15:44:28,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-56,0.000002511886432,
129,DC:A6:32:33:AA:47,2020-07-09 15:44:29,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-50,0.00001,
130,DC:A6:32:33:AA:47,2020-07-09 15:44:30,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-56,0.000002511886432,
131,DC:A6:32:33:AA:47,2020-07-09 15:44:32,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-67,0.0000001995262315,
132,DC:A6:32:33:AA:47,2020-07-09 15:44:32,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-70,0.0000001,
133,DC:A6:32:33:AA:47,2020-07-09 15:44:33,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-56,0.000002511886432,
134,DC:A6:32:33:AA:47,2020-07-09 15:44:34,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-50,0.00001,
135,DC:A6:32:33:AA:47,2020-07-09 15:44:36,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-67,0.0000001995262315,
136,DC:A6:32:33:AA:47,2020-07-09 15:44:36,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-67,0.0000001995262315,
137,DC:A6:32:33:AA:47,2020-07-09 15:44:38,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-66,0.0000002511886432,
138,DC:A6:32:33:AA:47,2020-07-09 15:44:39,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-50,0.00001,
139,DC:A6:32:33:AA:47,2020-07-09 15:44:40,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-57,0.000001995262315,
140,DC:A6:32:33:AA:47,2020-07-09 15:44:41,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-50,0.00001,
141,DC:A6:32:33:AA:47,2020-07-09 15:44:43,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-49,0.00001258925412,
142,DC:A6:32:33:AA:47,2020-07-09 15:44:44,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-56,0.000002511886432,
143,DC:A6:32:33:AA:47,2020-07-09 15:44:45,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-57,0.000001995262315,
144,DC:A6:32:33:AA:47,2020-07-09 15:44:46,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-50,0.00001,
145,DC:A6:32:33:AA:47,2020-07-09 15:44:47,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-67,0.0000001995262315,
146,DC:A6:32:33:AA:47,2020-07-09 15:44:49,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-64,0.0000003981071706,
147,DC:A6:32:33:AA:47,2020-07-09 15:44:51,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-57,0.000001995262315,
148,DC:A6:32:33:AA:47,2020-07-09 15:44:53,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-58,0.000001584893192,
149,DC:A6:32:33:AA:47,2020-07-09 15:44:55,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-66,0.0000002511886432,
150,DC:A6:32:33:AA:47,2020-07-09 15:44:57,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-57,0.000001995262315,
151,DC:A6:32:33:AA:47,2020-07-09 15:44:58,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-67,0.0000001995262315,
152,DC:A6:32:33:AA:47,2020-07-09 15:44:59,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-50,0.00001,
153,DC:A6:32:33:AA:47,2020-07-09 15:45:00,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-56,0.000002511886432,
154,DC:A6:32:33:AA:47,2020-07-09 15:45:01,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-57,0.000001995262315,
155,DC:A6:32:33:AA:47,2020-07-09 15:45:02,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-56,0.000002511886432,
156,DC:A6:32:33:AA:47,2020-07-09 15:45:03,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-50,0.00001,
157,DC:A6:32:33:AA:47,2020-07-09 15:45:05,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-64,0.0000003981071706,
158,DC:A6:32:33:AA:47,2020-07-09 15:45:07,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-68,0.0000001584893192,
159,DC:A6:32:33:AA:47,2020-07-09 15:45:08,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-57,0.000001995262315,
160,DC:A6:32:33:AA:47,2020-07-09 15:45:08,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-57,0.000001995262315,
161,DC:A6:32:33:AA:47,2020-07-09 15:45:09,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-56,0.000002511886432,
162,DC:A6:32:33:AA:47,2020-07-09 15:45:11,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-49,0.00001258925412,
163,DC:A6:32:33:AA:47,2020-07-09 15:45:11,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-55,0.00000316227766,
164,DC:A6:32:33:AA:47,2020-07-09 15:45:12,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-49,0.00001258925412,
165,DC:A6:32:33:AA:47,2020-07-09 15:45:13,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-66,0.0000002511886432,
166,DC:A6:32:33:AA:47,2020-07-09 15:45:14,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-67,0.0000001995262315,
167,DC:A6:32:33:AA:47,2020-07-09 15:45:15,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-50,0.00001,
168,DC:A6:32:33:AA:47,2020-07-09 15:45:16,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-56,0.000002511886432,
169,DC:A6:32:33:AA:47,2020-07-09 15:45:18,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-56,0.000002511886432,
170,DC:A6:32:33:AA:47,2020-07-09 15:45:18,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-65,0.000000316227766,
171,DC:A6:32:33:AA:47,2020-07-09 15:45:19,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-57,0.000001995262315,
172,DC:A6:32:33:AA:47,2020-07-09 15:45:20,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-56,0.000002511886432,
173,DC:A6:32:33:AA:47,2020-07-09 15:45:22,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-50,0.00001,
174,DC:A6:32:33:AA:47,2020-07-09 15:45:23,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-71,0.00000007943282347,
175,DC:A6:32:33:AA:47,2020-07-09 15:45:24,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-72,0.00000006309573445,
176,DC:A6:32:33:AA:47,2020-07-09 15:45:26,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-55,0.00000316227766,
177,DC:A6:32:33:AA:47,2020-07-09 15:45:27,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-54,0.000003981071706,
178,DC:A6:32:33:AA:47,2020-07-09 15:45:28,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-55,0.00000316227766,
179,DC:A6:32:33:AA:47,2020-07-09 15:45:30,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-71,0.00000007943282347,
180,DC:A6:32:33:AA:47,2020-07-09 15:45:32,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-49,0.00001258925412,
181,DC:A6:32:33:AA:47,2020-07-09 15:45:33,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-49,0.00001258925412,
182,DC:A6:32:33:AA:47,2020-07-09 15:45:34,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-50,0.00001,
183,DC:A6:32:33:AA:47,2020-07-09 15:45:35,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-50,0.00001,
184,DC:A6:32:33:AA:47,2020-07-09 15:45:37,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-56,0.000002511886432,
