SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,Power (mW),Sum
0,DC:A6:32:33:AA:47,2020-07-09 15:20:41,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-61,0.0000007943282347,0.002653680983
1,DC:A6:32:33:AA:47,2020-07-09 15:20:42,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-56,0.000002511886432,
2,DC:A6:32:33:AA:47,2020-07-09 15:20:43,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-63,0.0000005011872336,
3,DC:A6:32:33:AA:47,2020-07-09 15:20:44,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-56,0.000002511886432,
4,DC:A6:32:33:AA:47,2020-07-09 15:20:46,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-56,0.000002511886432,
5,DC:A6:32:33:AA:47,2020-07-09 15:20:48,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-51,0.000007943282347,
6,DC:A6:32:33:AA:47,2020-07-09 15:20:50,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-57,0.000001995262315,
7,DC:A6:32:33:AA:47,2020-07-09 15:20:50,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-55,0.00000316227766,
8,DC:A6:32:33:AA:47,2020-07-09 15:20:52,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-47,0.00001995262315,
9,DC:A6:32:33:AA:47,2020-07-09 15:20:54,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-49,0.00001258925412,
10,DC:A6:32:33:AA:47,2020-07-09 15:20:55,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-56,0.000002511886432,
11,DC:A6:32:33:AA:47,2020-07-09 15:20:57,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-49,0.00001258925412,
12,DC:A6:32:33:AA:47,2020-07-09 15:20:58,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-56,0.000002511886432,
13,DC:A6:32:33:AA:47,2020-07-09 15:21:00,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-56,0.000002511886432,
14,DC:A6:32:33:AA:47,2020-07-09 15:21:00,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-56,0.000002511886432,
15,DC:A6:32:33:AA:47,2020-07-09 15:21:01,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-47,0.00001995262315,
