SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,Power (mW),Sum
0,DC:A6:32:33:AA:47,2020-07-09 17:10:19,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-55,0.00000316227766,0.01497841525
1,DC:A6:32:33:AA:47,2020-07-09 17:10:21,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43,0.00005011872336,
2,DC:A6:32:33:AA:47,2020-07-09 17:10:23,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
3,DC:A6:32:33:AA:47,2020-07-09 17:10:24,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43,0.00005011872336,
4,DC:A6:32:33:AA:47,2020-07-09 17:10:25,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-54,0.000003981071706,
5,DC:A6:32:33:AA:47,2020-07-09 17:10:26,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44,0.00003981071706,
6,DC:A6:32:33:AA:47,2020-07-09 17:10:28,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43,0.00005011872336,
7,DC:A6:32:33:AA:47,2020-07-09 17:10:28,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44,0.00003981071706,
8,DC:A6:32:33:AA:47,2020-07-09 17:10:30,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43,0.00005011872336,
9,DC:A6:32:33:AA:47,2020-07-09 17:10:31,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43,0.00005011872336,
10,DC:A6:32:33:AA:47,2020-07-09 17:10:32,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-54,0.000003981071706,
11,DC:A6:32:33:AA:47,2020-07-09 17:10:33,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44,0.00003981071706,
12,DC:A6:32:33:AA:47,2020-07-09 17:10:34,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43,0.00005011872336,
13,DC:A6:32:33:AA:47,2020-07-09 17:10:36,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
14,DC:A6:32:33:AA:47,2020-07-09 17:10:36,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
15,DC:A6:32:33:AA:47,2020-07-09 17:10:37,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43,0.00005011872336,
16,DC:A6:32:33:AA:47,2020-07-09 17:10:39,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44,0.00003981071706,
17,DC:A6:32:33:AA:47,2020-07-09 17:10:41,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44,0.00003981071706,
18,DC:A6:32:33:AA:47,2020-07-09 17:10:41,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
19,DC:A6:32:33:AA:47,2020-07-09 17:10:43,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
20,DC:A6:32:33:AA:47,2020-07-09 17:10:45,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-54,0.000003981071706,
21,DC:A6:32:33:AA:47,2020-07-09 17:10:47,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-53,0.000005011872336,
22,DC:A6:32:33:AA:47,2020-07-09 17:10:49,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-54,0.000003981071706,
23,DC:A6:32:33:AA:47,2020-07-09 17:10:51,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
24,DC:A6:32:33:AA:47,2020-07-09 17:10:53,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-54,0.000003981071706,
25,DC:A6:32:33:AA:47,2020-07-09 17:10:55,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
26,DC:A6:32:33:AA:47,2020-07-09 17:10:57,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44,0.00003981071706,
27,DC:A6:32:33:AA:47,2020-07-09 17:10:57,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44,0.00003981071706,
28,DC:A6:32:33:AA:47,2020-07-09 17:10:59,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
29,DC:A6:32:33:AA:47,2020-07-09 17:11:01,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
30,DC:A6:32:33:AA:47,2020-07-09 17:11:03,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43,0.00005011872336,
31,DC:A6:32:33:AA:47,2020-07-09 17:11:05,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
32,DC:A6:32:33:AA:47,2020-07-09 17:11:05,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44,0.00003981071706,
33,DC:A6:32:33:AA:47,2020-07-09 17:11:07,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-54,0.000003981071706,
34,DC:A6:32:33:AA:47,2020-07-09 17:11:09,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
35,DC:A6:32:33:AA:47,2020-07-09 17:11:09,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
36,DC:A6:32:33:AA:47,2020-07-09 17:11:11,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-54,0.000003981071706,
37,DC:A6:32:33:AA:47,2020-07-09 17:11:13,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43,0.00005011872336,
