SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,Power (mW),Sum
88,DC:A6:32:33:AA:47,2020-07-09 16:27:39,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
89,DC:A6:32:33:AA:47,2020-07-09 16:27:40,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44,0.00003981071706,
90,DC:A6:32:33:AA:47,2020-07-09 16:27:42,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
91,DC:A6:32:33:AA:47,2020-07-09 16:27:44,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
92,DC:A6:32:33:AA:47,2020-07-09 16:27:46,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
93,DC:A6:32:33:AA:47,2020-07-09 16:27:47,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-52,0.000006309573445,
94,DC:A6:32:33:AA:47,2020-07-09 16:27:49,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-52,0.000006309573445,
95,DC:A6:32:33:AA:47,2020-07-09 16:27:50,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
96,DC:A6:32:33:AA:47,2020-07-09 16:27:51,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
97,DC:A6:32:33:AA:47,2020-07-09 16:27:53,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-52,0.000006309573445,
98,DC:A6:32:33:AA:47,2020-07-09 16:27:53,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
99,DC:A6:32:33:AA:47,2020-07-09 16:27:55,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-52,0.000006309573445,
100,DC:A6:32:33:AA:47,2020-07-09 16:27:56,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-52,0.000006309573445,
101,DC:A6:32:33:AA:47,2020-07-09 16:27:57,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-52,0.000006309573445,
102,DC:A6:32:33:AA:47,2020-07-09 16:27:59,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
103,DC:A6:32:33:AA:47,2020-07-09 16:27:59,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
104,DC:A6:32:33:AA:47,2020-07-09 16:28:01,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
105,DC:A6:32:33:AA:47,2020-07-09 16:28:01,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-53,0.000005011872336,
106,DC:A6:32:33:AA:47,2020-07-09 16:28:02,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-52,0.000006309573445,
107,DC:A6:32:33:AA:47,2020-07-09 16:28:03,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
108,DC:A6:32:33:AA:47,2020-07-09 16:28:04,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44,0.00003981071706,
109,DC:A6:32:33:AA:47,2020-07-09 16:28:06,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-52,0.000006309573445,
110,DC:A6:32:33:AA:47,2020-07-09 16:28:06,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44,0.00003981071706,
111,DC:A6:32:33:AA:47,2020-07-09 16:28:07,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44,0.00003981071706,
112,DC:A6:32:33:AA:47,2020-07-09 16:28:08,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
113,DC:A6:32:33:AA:47,2020-07-09 16:28:10,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
114,DC:A6:32:33:AA:47,2020-07-09 16:28:11,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-53,0.000005011872336,
115,DC:A6:32:33:AA:47,2020-07-09 16:28:12,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
116,DC:A6:32:33:AA:47,2020-07-09 16:28:13,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-52,0.000006309573445,
117,DC:A6:32:33:AA:47,2020-07-09 16:28:15,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
118,DC:A6:32:33:AA:47,2020-07-09 16:28:15,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
119,DC:A6:32:33:AA:47,2020-07-09 16:28:16,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44,0.00003981071706,
120,DC:A6:32:33:AA:47,2020-07-09 16:28:18,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43,0.00005011872336,
121,DC:A6:32:33:AA:47,2020-07-09 16:28:20,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43,0.00005011872336,
122,DC:A6:32:33:AA:47,2020-07-09 16:28:22,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-52,0.000006309573445,
123,DC:A6:32:33:AA:47,2020-07-09 16:28:24,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-52,0.000006309573445,
124,DC:A6:32:33:AA:47,2020-07-09 16:28:25,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-52,0.000006309573445,
125,DC:A6:32:33:AA:47,2020-07-09 16:28:27,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
126,DC:A6:32:33:AA:47,2020-07-09 16:28:29,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44,0.00003981071706,
127,DC:A6:32:33:AA:47,2020-07-09 16:28:31,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43,0.00005011872336,
128,DC:A6:32:33:AA:47,2020-07-09 16:28:32,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44,0.00003981071706,
129,DC:A6:32:33:AA:47,2020-07-09 16:28:32,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-52,0.000006309573445,
130,DC:A6:32:33:AA:47,2020-07-09 16:28:33,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43,0.00005011872336,
131,DC:A6:32:33:AA:47,2020-07-09 16:28:34,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-53,0.000005011872336,
132,DC:A6:32:33:AA:47,2020-07-09 16:28:36,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44,0.00003981071706,
133,DC:A6:32:33:AA:47,2020-07-09 16:28:38,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
134,DC:A6:32:33:AA:47,2020-07-09 16:28:40,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-52,0.000006309573445,
135,DC:A6:32:33:AA:47,2020-07-09 16:28:40,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43,0.00005011872336,
136,DC:A6:32:33:AA:47,2020-07-09 16:28:42,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-53,0.000005011872336,
137,DC:A6:32:33:AA:47,2020-07-09 16:28:44,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-52,0.000006309573445,
138,DC:A6:32:33:AA:47,2020-07-09 16:28:46,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43,0.00005011872336,
139,DC:A6:32:33:AA:47,2020-07-09 16:28:47,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-52,0.000006309573445,
140,DC:A6:32:33:AA:47,2020-07-09 16:28:49,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
141,DC:A6:32:33:AA:47,2020-07-09 16:28:51,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44,0.00003981071706,
142,DC:A6:32:33:AA:47,2020-07-09 16:28:53,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-53,0.000005011872336,
143,DC:A6:32:33:AA:47,2020-07-09 16:28:55,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
144,DC:A6:32:33:AA:47,2020-07-09 16:28:55,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-53,0.000005011872336,
145,DC:A6:32:33:AA:47,2020-07-09 16:28:57,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
146,DC:A6:32:33:AA:47,2020-07-09 16:28:59,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44,0.00003981071706,
147,DC:A6:32:33:AA:47,2020-07-09 16:28:59,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-52,0.000006309573445,
148,DC:A6:32:33:AA:47,2020-07-09 16:29:00,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-52,0.000006309573445,
149,DC:A6:32:33:AA:47,2020-07-09 16:29:02,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-52,0.000006309573445,
150,DC:A6:32:33:AA:47,2020-07-09 16:29:02,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-53,0.000005011872336,
151,DC:A6:32:33:AA:47,2020-07-09 16:29:04,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43,0.00005011872336,
152,DC:A6:32:33:AA:47,2020-07-09 16:29:04,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
153,DC:A6:32:33:AA:47,2020-07-09 16:29:05,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
154,DC:A6:32:33:AA:47,2020-07-09 16:29:06,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43,0.00005011872336,
155,DC:A6:32:33:AA:47,2020-07-09 16:29:08,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-52,0.000006309573445,
156,DC:A6:32:33:AA:47,2020-07-09 16:29:09,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44,0.00003981071706,
157,DC:A6:32:33:AA:47,2020-07-09 16:29:10,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-52,0.000006309573445,
158,DC:A6:32:33:AA:47,2020-07-09 16:29:11,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-52,0.000006309573445,
159,DC:A6:32:33:AA:47,2020-07-09 16:29:13,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44,0.00003981071706,
160,DC:A6:32:33:AA:47,2020-07-09 16:29:15,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-52,0.000006309573445,
161,DC:A6:32:33:AA:47,2020-07-09 16:29:17,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-41,0.00007943282347,
162,DC:A6:32:33:AA:47,2020-07-09 16:29:17,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
163,DC:A6:32:33:AA:47,2020-07-09 16:29:18,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43,0.00005011872336,
164,DC:A6:32:33:AA:47,2020-07-09 16:29:19,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
165,DC:A6:32:33:AA:47,2020-07-09 16:29:20,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-53,0.000005011872336,
166,DC:A6:32:33:AA:47,2020-07-09 16:29:22,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
167,DC:A6:32:33:AA:47,2020-07-09 16:29:24,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-41,0.00007943282347,
168,DC:A6:32:33:AA:47,2020-07-09 16:29:24,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
169,DC:A6:32:33:AA:47,2020-07-09 16:29:25,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
170,DC:A6:32:33:AA:47,2020-07-09 16:29:26,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44,0.00003981071706,
171,DC:A6:32:33:AA:47,2020-07-09 16:29:27,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44,0.00003981071706,
172,DC:A6:32:33:AA:47,2020-07-09 16:29:28,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-41,0.00007943282347,
173,DC:A6:32:33:AA:47,2020-07-09 16:29:30,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
174,DC:A6:32:33:AA:47,2020-07-09 16:29:32,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
175,DC:A6:32:33:AA:47,2020-07-09 16:29:33,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
176,DC:A6:32:33:AA:47,2020-07-09 16:29:34,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
177,DC:A6:32:33:AA:47,2020-07-09 16:29:35,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-53,0.000005011872336,
178,DC:A6:32:33:AA:47,2020-07-09 16:29:36,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
179,DC:A6:32:33:AA:47,2020-07-09 16:29:37,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
180,DC:A6:32:33:AA:47,2020-07-09 16:29:39,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-41,0.00007943282347,
181,DC:A6:32:33:AA:47,2020-07-09 16:29:41,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
182,DC:A6:32:33:AA:47,2020-07-09 16:29:43,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-54,0.000003981071706,
183,DC:A6:32:33:AA:47,2020-07-09 16:29:45,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-53,0.000005011872336,
184,DC:A6:32:33:AA:47,2020-07-09 16:29:46,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-41,0.00007943282347,
