SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,Power (mW),Sum
101,DC:A6:32:33:AA:47,2020-07-09 21:32:11,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-39,0.0001258925412,
102,DC:A6:32:33:AA:47,2020-07-09 21:32:11,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
103,DC:A6:32:33:AA:47,2020-07-09 21:32:13,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
104,DC:A6:32:33:AA:47,2020-07-09 21:32:15,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-30,0.001,
105,DC:A6:32:33:AA:47,2020-07-09 21:32:17,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-30,0.001,
106,DC:A6:32:33:AA:47,2020-07-09 21:32:17,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
107,DC:A6:32:33:AA:47,2020-07-09 21:32:18,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-30,0.001,
108,DC:A6:32:33:AA:47,2020-07-09 21:32:20,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-30,0.001,
109,DC:A6:32:33:AA:47,2020-07-09 21:32:22,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
110,DC:A6:32:33:AA:47,2020-07-09 21:32:24,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-30,0.001,
111,DC:A6:32:33:AA:47,2020-07-09 21:32:26,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
112,DC:A6:32:33:AA:47,2020-07-09 21:32:27,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
113,DC:A6:32:33:AA:47,2020-07-09 21:32:27,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-30,0.001,
114,DC:A6:32:33:AA:47,2020-07-09 21:32:29,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-31,0.0007943282347,
115,DC:A6:32:33:AA:47,2020-07-09 21:32:31,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-30,0.001,
116,DC:A6:32:33:AA:47,2020-07-09 21:32:32,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
117,DC:A6:32:33:AA:47,2020-07-09 21:32:34,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-32,0.0006309573445,
118,DC:A6:32:33:AA:47,2020-07-09 21:32:35,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
119,DC:A6:32:33:AA:47,2020-07-09 21:32:36,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-31,0.0007943282347,
120,DC:A6:32:33:AA:47,2020-07-09 21:32:38,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
121,DC:A6:32:33:AA:47,2020-07-09 21:32:40,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
122,DC:A6:32:33:AA:47,2020-07-09 21:32:42,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-31,0.0007943282347,
123,DC:A6:32:33:AA:47,2020-07-09 21:32:44,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-31,0.0007943282347,
124,DC:A6:32:33:AA:47,2020-07-09 21:32:46,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-37,0.0001995262315,
125,DC:A6:32:33:AA:47,2020-07-09 21:32:48,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-36,0.0002511886432,
126,DC:A6:32:33:AA:47,2020-07-09 21:32:50,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-39,0.0001258925412,
127,DC:A6:32:33:AA:47,2020-07-09 21:32:50,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-31,0.0007943282347,
128,DC:A6:32:33:AA:47,2020-07-09 21:32:51,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-37,0.0001995262315,
129,DC:A6:32:33:AA:47,2020-07-09 21:32:53,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-35,0.000316227766,
130,DC:A6:32:33:AA:47,2020-07-09 21:32:53,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-39,0.0001258925412,
131,DC:A6:32:33:AA:47,2020-07-09 21:32:54,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-39,0.0001258925412,
132,DC:A6:32:33:AA:47,2020-07-09 21:32:56,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-31,0.0007943282347,
133,DC:A6:32:33:AA:47,2020-07-09 21:32:58,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-37,0.0001995262315,
134,DC:A6:32:33:AA:47,2020-07-09 21:32:59,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-30,0.001,
135,DC:A6:32:33:AA:47,2020-07-09 21:33:00,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-39,0.0001258925412,
136,DC:A6:32:33:AA:47,2020-07-09 21:33:02,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-39,0.0001258925412,
137,DC:A6:32:33:AA:47,2020-07-09 21:33:04,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-36,0.0002511886432,
138,DC:A6:32:33:AA:47,2020-07-09 21:33:06,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-37,0.0001995262315,
139,DC:A6:32:33:AA:47,2020-07-09 21:33:08,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-35,0.000316227766,
140,DC:A6:32:33:AA:47,2020-07-09 21:33:10,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-35,0.000316227766,
141,DC:A6:32:33:AA:47,2020-07-09 21:33:12,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-37,0.0001995262315,
142,DC:A6:32:33:AA:47,2020-07-09 21:33:13,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
143,DC:A6:32:33:AA:47,2020-07-09 21:33:15,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
144,DC:A6:32:33:AA:47,2020-07-09 21:33:17,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-32,0.0006309573445,
145,DC:A6:32:33:AA:47,2020-07-09 21:33:18,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-36,0.0002511886432,
146,DC:A6:32:33:AA:47,2020-07-09 21:33:19,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
147,DC:A6:32:33:AA:47,2020-07-09 21:33:21,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
148,DC:A6:32:33:AA:47,2020-07-09 21:33:21,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-30,0.001,
149,DC:A6:32:33:AA:47,2020-07-09 21:33:22,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-37,0.0001995262315,
150,DC:A6:32:33:AA:47,2020-07-09 21:33:24,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
151,DC:A6:32:33:AA:47,2020-07-09 21:33:24,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
152,DC:A6:32:33:AA:47,2020-07-09 21:33:26,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-37,0.0001995262315,
153,DC:A6:32:33:AA:47,2020-07-09 21:33:28,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
154,DC:A6:32:33:AA:47,2020-07-09 21:33:28,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-35,0.000316227766,
155,DC:A6:32:33:AA:47,2020-07-09 21:33:30,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-30,0.001,
156,DC:A6:32:33:AA:47,2020-07-09 21:33:32,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-37,0.0001995262315,
157,DC:A6:32:33:AA:47,2020-07-09 21:33:34,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-32,0.0006309573445,
158,DC:A6:32:33:AA:47,2020-07-09 21:33:36,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
159,DC:A6:32:33:AA:47,2020-07-09 21:33:38,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-32,0.0006309573445,
160,DC:A6:32:33:AA:47,2020-07-09 21:33:39,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-37,0.0001995262315,
161,DC:A6:32:33:AA:47,2020-07-09 21:33:41,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-32,0.0006309573445,
162,DC:A6:32:33:AA:47,2020-07-09 21:33:41,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-32,0.0006309573445,
163,DC:A6:32:33:AA:47,2020-07-09 21:33:43,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-35,0.000316227766,
164,DC:A6:32:33:AA:47,2020-07-09 21:33:45,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
165,DC:A6:32:33:AA:47,2020-07-09 21:33:47,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
166,DC:A6:32:33:AA:47,2020-07-09 21:33:48,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-32,0.0006309573445,
167,DC:A6:32:33:AA:47,2020-07-09 21:33:50,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
168,DC:A6:32:33:AA:47,2020-07-09 21:33:52,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
169,DC:A6:32:33:AA:47,2020-07-09 21:33:53,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-32,0.0006309573445,
170,DC:A6:32:33:AA:47,2020-07-09 21:33:55,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-37,0.0001995262315,
171,DC:A6:32:33:AA:47,2020-07-09 21:33:55,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
