SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AA:47,2020-07-07 18:37:51.333271,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52
1,DC:A6:32:33:AA:47,2020-07-07 18:37:52.156522,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51
2,DC:A6:32:33:AA:47,2020-07-07 18:37:53.581465,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51
3,DC:A6:32:33:AA:47,2020-07-07 18:37:54.395271,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50
4,DC:A6:32:33:AA:47,2020-07-07 18:37:56.034204,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57
5,DC:A6:32:33:AA:47,2020-07-07 18:37:57.655416,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50
6,DC:A6:32:33:AA:47,2020-07-07 18:37:58.582851,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51
7,DC:A6:32:33:AA:47,2020-07-07 18:37:59.645429,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55
8,DC:A6:32:33:AA:47,2020-07-07 18:38:01.467530,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-53
9,DC:A6:32:33:AA:47,2020-07-07 18:38:02.116751,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50
10,DC:A6:32:33:AA:47,2020-07-07 18:38:04.121870,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50
11,DC:A6:32:33:AA:47,2020-07-07 18:38:06.126911,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51
12,DC:A6:32:33:AA:47,2020-07-07 18:38:07.431956,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50
13,DC:A6:32:33:AA:47,2020-07-07 18:38:09.331950,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50
14,DC:A6:32:33:AA:47,2020-07-07 18:38:10.363814,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58
15,DC:A6:32:33:AA:47,2020-07-07 18:38:11.513241,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51
16,DC:A6:32:33:AA:47,2020-07-07 18:38:12.053243,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58
17,DC:A6:32:33:AA:47,2020-07-07 18:38:13.041703,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58
18,DC:A6:32:33:AA:47,2020-07-07 18:38:15.047161,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52
19,DC:A6:32:33:AA:47,2020-07-07 18:38:17.052191,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51
20,DC:A6:32:33:AA:47,2020-07-07 18:38:19.057448,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58
21,DC:A6:32:33:AA:47,2020-07-07 18:38:20.483640,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51
22,DC:A6:32:33:AA:47,2020-07-07 18:38:22.487447,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58
23,DC:A6:32:33:AA:47,2020-07-07 18:38:24.492561,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50
24,DC:A6:32:33:AA:47,2020-07-07 18:38:25.793779,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50
25,DC:A6:32:33:AA:47,2020-07-07 18:38:26.628761,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51
26,DC:A6:32:33:AA:47,2020-07-07 18:38:27.191246,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50
27,DC:A6:32:33:AA:47,2020-07-07 18:38:28.645103,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51
28,DC:A6:32:33:AA:47,2020-07-07 18:38:29.012542,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51
29,DC:A6:32:33:AA:47,2020-07-07 18:38:31.021025,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58
30,DC:A6:32:33:AA:47,2020-07-07 18:38:33.026589,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58
31,DC:A6:32:33:AA:47,2020-07-07 18:38:34.366569,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50
32,DC:A6:32:33:AA:47,2020-07-07 18:38:35.201543,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51
33,DC:A6:32:33:AA:47,2020-07-07 18:38:36.311247,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51
34,DC:A6:32:33:AA:47,2020-07-07 18:38:37.135405,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50
35,DC:A6:32:33:AA:47,2020-07-07 18:38:39.140381,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50
36,DC:A6:32:33:AA:47,2020-07-07 18:38:41.145548,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58
37,DC:A6:32:33:AA:47,2020-07-07 18:38:43.150556,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50
38,DC:A6:32:33:AA:47,2020-07-07 18:38:44.304311,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51
39,DC:A6:32:33:AA:47,2020-07-07 18:38:45.671812,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51
40,DC:A6:32:33:AA:47,2020-07-07 18:38:46.225639,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57
41,DC:A6:32:33:AA:47,2020-07-07 18:38:47.600626,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51
42,DC:A6:32:33:AA:47,2020-07-07 18:38:48.175233,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50
43,DC:A6:32:33:AA:47,2020-07-07 18:38:50.179514,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57
44,DC:A6:32:33:AA:47,2020-07-07 18:38:51.480754,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58
45,DC:A6:32:33:AA:47,2020-07-07 18:38:52.215761,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58
46,DC:A6:32:33:AA:47,2020-07-07 18:38:54.224217,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50
47,DC:A6:32:33:AA:47,2020-07-07 18:38:55.315914,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58
48,DC:A6:32:33:AA:47,2020-07-07 18:38:56.374672,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50
49,DC:A6:32:33:AA:47,2020-07-07 18:38:57.191522,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51
50,DC:A6:32:33:AA:47,2020-07-07 18:38:58.614077,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57
51,DC:A6:32:33:AA:47,2020-07-07 18:38:59.435658,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50
52,DC:A6:32:33:AA:47,2020-07-07 18:39:00.259837,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51
53,DC:A6:32:33:AA:47,2020-07-07 18:39:01.629859,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57
54,DC:A6:32:33:AA:47,2020-07-07 18:39:02.091067,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50
55,DC:A6:32:33:AA:47,2020-07-07 18:39:03.724893,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51
56,DC:A6:32:33:AA:47,2020-07-07 18:39:04.268632,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50
57,DC:A6:32:33:AA:47,2020-07-07 18:39:05.093273,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50
58,DC:A6:32:33:AA:47,2020-07-07 18:39:06.423834,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50
59,DC:A6:32:33:AA:47,2020-07-07 18:39:07.398124,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58
60,DC:A6:32:33:AA:47,2020-07-07 18:39:08.775698,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50
