SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AA:47,2020-07-07 17:30:27.655446,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52
1,DC:A6:32:33:AA:47,2020-07-07 17:30:28.085897,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56
2,DC:A6:32:33:AA:47,2020-07-07 17:30:29.656314,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56
3,DC:A6:32:33:AA:47,2020-07-07 17:30:30.011870,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52
4,DC:A6:32:33:AA:47,2020-07-07 17:30:32.016476,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52
5,DC:A6:32:33:AA:47,2020-07-07 17:30:34.021705,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51
6,DC:A6:32:33:AA:47,2020-07-07 17:30:36.026801,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56
7,DC:A6:32:33:AA:47,2020-07-07 17:30:37.209408,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50
8,DC:A6:32:33:AA:47,2020-07-07 17:30:38.466992,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50
9,DC:A6:32:33:AA:47,2020-07-07 17:30:39.040536,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52
10,DC:A6:32:33:AA:47,2020-07-07 17:30:40.654716,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56
11,DC:A6:32:33:AA:47,2020-07-07 17:30:42.025469,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51
12,DC:A6:32:33:AA:47,2020-07-07 17:30:43.279280,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57
13,DC:A6:32:33:AA:47,2020-07-07 17:30:45.283905,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56
14,DC:A6:32:33:AA:47,2020-07-07 17:30:46.031405,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51
15,DC:A6:32:33:AA:47,2020-07-07 17:30:47.137126,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51
16,DC:A6:32:33:AA:47,2020-07-07 17:30:48.827899,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50
17,DC:A6:32:33:AA:47,2020-07-07 17:30:49.064257,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56
18,DC:A6:32:33:AA:47,2020-07-07 17:30:50.164366,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50
19,DC:A6:32:33:AA:47,2020-07-07 17:30:51.557008,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51
20,DC:A6:32:33:AA:47,2020-07-07 17:30:53.048388,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50
21,DC:A6:32:33:AA:47,2020-07-07 17:30:54.152156,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51
22,DC:A6:32:33:AA:47,2020-07-07 17:30:56.157433,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56
23,DC:A6:32:33:AA:47,2020-07-07 17:30:57.067547,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52
