SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AA:47,2020-07-07 18:13:00.588442,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56
1,DC:A6:32:33:AA:47,2020-07-07 18:13:01.106354,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52
2,DC:A6:32:33:AA:47,2020-07-07 18:13:02.045559,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56
3,DC:A6:32:33:AA:47,2020-07-07 18:13:03.184155,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57
4,DC:A6:32:33:AA:47,2020-07-07 18:13:04.041558,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57
5,DC:A6:32:33:AA:47,2020-07-07 18:13:06.046622,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56
6,DC:A6:32:33:AA:47,2020-07-07 18:13:08.051506,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52
7,DC:A6:32:33:AA:47,2020-07-07 18:13:09.772728,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55
8,DC:A6:32:33:AA:47,2020-07-07 18:13:10.158948,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51
9,DC:A6:32:33:AA:47,2020-07-07 18:13:11.406450,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51
10,DC:A6:32:33:AA:47,2020-07-07 18:13:12.926474,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51
11,DC:A6:32:33:AA:47,2020-07-07 18:13:13.018895,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51
12,DC:A6:32:33:AA:47,2020-07-07 18:13:14.875302,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52
13,DC:A6:32:33:AA:47,2020-07-07 18:13:15.058881,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52
14,DC:A6:32:33:AA:47,2020-07-07 18:13:16.036995,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52
15,DC:A6:32:33:AA:47,2020-07-07 18:13:17.363917,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52
