SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,Power (mW),Sum
0,DC:A6:32:33:AA:47,2020-07-09 14:57:51,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-48,0.00001584893192,0.02541276583
1,DC:A6:32:33:AA:47,2020-07-09 14:57:53,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-40,0.0001,
2,DC:A6:32:33:AA:47,2020-07-09 14:57:53,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-40,0.0001,
3,DC:A6:32:33:AA:47,2020-07-09 14:57:55,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
4,DC:A6:32:33:AA:47,2020-07-09 14:57:56,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-40,0.0001,
5,DC:A6:32:33:AA:47,2020-07-09 14:57:56,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-46,0.00002511886432,
6,DC:A6:32:33:AA:47,2020-07-09 14:57:58,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-48,0.00001584893192,
7,DC:A6:32:33:AA:47,2020-07-09 14:57:58,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
8,DC:A6:32:33:AA:47,2020-07-09 14:57:59,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
9,DC:A6:32:33:AA:47,2020-07-09 14:58:01,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
10,DC:A6:32:33:AA:47,2020-07-09 14:58:02,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-48,0.00001584893192,
11,DC:A6:32:33:AA:47,2020-07-09 14:58:02,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
12,DC:A6:32:33:AA:47,2020-07-09 14:58:04,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-48,0.00001584893192,
13,DC:A6:32:33:AA:47,2020-07-09 14:58:04,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
14,DC:A6:32:33:AA:47,2020-07-09 14:58:05,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-37,0.0001995262315,
