SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,Power (mW),Sum
0,DC:A6:32:33:AA:47,2020-07-09 14:35:13,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43,0.00005011872336,0.02444407262
1,DC:A6:32:33:AA:47,2020-07-09 14:35:14,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
2,DC:A6:32:33:AA:47,2020-07-09 14:35:16,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43,0.00005011872336,
3,DC:A6:32:33:AA:47,2020-07-09 14:35:16,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-48,0.00001584893192,
4,DC:A6:32:33:AA:47,2020-07-09 14:35:18,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-48,0.00001584893192,
5,DC:A6:32:33:AA:47,2020-07-09 14:35:19,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
6,DC:A6:32:33:AA:47,2020-07-09 14:35:20,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44,0.00003981071706,
7,DC:A6:32:33:AA:47,2020-07-09 14:35:21,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
8,DC:A6:32:33:AA:47,2020-07-09 14:35:22,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-40,0.0001,
9,DC:A6:32:33:AA:47,2020-07-09 14:35:23,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-47,0.00001995262315,
10,DC:A6:32:33:AA:47,2020-07-09 14:35:24,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
11,DC:A6:32:33:AA:47,2020-07-09 14:35:25,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
12,DC:A6:32:33:AA:47,2020-07-09 14:35:27,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
