SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,Power (mW),Sum
0,DC:A6:32:33:AA:47,2020-07-09 14:23:38,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-40,0.0001,0.02435442551
1,DC:A6:32:33:AA:47,2020-07-09 14:23:39,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
2,DC:A6:32:33:AA:47,2020-07-09 14:23:39,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
3,DC:A6:32:33:AA:47,2020-07-09 14:23:41,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-48,0.00001584893192,
4,DC:A6:32:33:AA:47,2020-07-09 14:23:43,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
5,DC:A6:32:33:AA:47,2020-07-09 14:23:43,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-40,0.0001,
6,DC:A6:32:33:AA:47,2020-07-09 14:23:45,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
7,DC:A6:32:33:AA:47,2020-07-09 14:23:47,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
8,DC:A6:32:33:AA:47,2020-07-09 14:23:49,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
9,DC:A6:32:33:AA:47,2020-07-09 14:23:51,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-48,0.00001584893192,
10,DC:A6:32:33:AA:47,2020-07-09 14:23:53,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-46,0.00002511886432,
11,DC:A6:32:33:AA:47,2020-07-09 14:23:53,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-47,0.00001995262315,
12,DC:A6:32:33:AA:47,2020-07-09 14:23:55,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
13,DC:A6:32:33:AA:47,2020-07-09 14:23:55,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
14,DC:A6:32:33:AA:47,2020-07-09 14:23:56,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-47,0.00001995262315,
15,DC:A6:32:33:AA:47,2020-07-09 14:23:58,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
16,DC:A6:32:33:AA:47,2020-07-09 14:23:58,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
17,DC:A6:32:33:AA:47,2020-07-09 14:24:00,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-46,0.00002511886432,
18,DC:A6:32:33:AA:47,2020-07-09 14:24:01,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-48,0.00001584893192,
19,DC:A6:32:33:AA:47,2020-07-09 14:24:03,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
20,DC:A6:32:33:AA:47,2020-07-09 14:24:04,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
21,DC:A6:32:33:AA:47,2020-07-09 14:24:05,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-40,0.0001,
22,DC:A6:32:33:AA:47,2020-07-09 14:24:06,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
23,DC:A6:32:33:AA:47,2020-07-09 14:24:07,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
24,DC:A6:32:33:AA:47,2020-07-09 14:24:08,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
25,DC:A6:32:33:AA:47,2020-07-09 14:24:10,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-37,0.0001995262315,
26,DC:A6:32:33:AA:47,2020-07-09 14:24:12,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
27,DC:A6:32:33:AA:47,2020-07-09 14:24:12,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-46,0.00002511886432,
28,DC:A6:32:33:AA:47,2020-07-09 14:24:14,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
29,DC:A6:32:33:AA:47,2020-07-09 14:24:15,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
30,DC:A6:32:33:AA:47,2020-07-09 14:24:17,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-46,0.00002511886432,
31,DC:A6:32:33:AA:47,2020-07-09 14:24:19,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
32,DC:A6:32:33:AA:47,2020-07-09 14:24:19,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43,0.00005011872336,
33,DC:A6:32:33:AA:47,2020-07-09 14:24:20,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
34,DC:A6:32:33:AA:47,2020-07-09 14:24:21,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-46,0.00002511886432,
35,DC:A6:32:33:AA:47,2020-07-09 14:24:23,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43,0.00005011872336,
36,DC:A6:32:33:AA:47,2020-07-09 14:24:23,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
37,DC:A6:32:33:AA:47,2020-07-09 14:24:25,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
38,DC:A6:32:33:AA:47,2020-07-09 14:24:27,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-48,0.00001584893192,
39,DC:A6:32:33:AA:47,2020-07-09 14:24:29,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
40,DC:A6:32:33:AA:47,2020-07-09 14:24:30,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
41,DC:A6:32:33:AA:47,2020-07-09 14:24:31,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
42,DC:A6:32:33:AA:47,2020-07-09 14:24:32,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-40,0.0001,
43,DC:A6:32:33:AA:47,2020-07-09 14:24:34,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
44,DC:A6:32:33:AA:47,2020-07-09 14:24:34,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
45,DC:A6:32:33:AA:47,2020-07-09 14:24:35,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
46,DC:A6:32:33:AA:47,2020-07-09 14:24:36,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
47,DC:A6:32:33:AA:47,2020-07-09 14:24:37,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
48,DC:A6:32:33:AA:47,2020-07-09 14:24:39,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
49,DC:A6:32:33:AA:47,2020-07-09 14:24:40,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
50,DC:A6:32:33:AA:47,2020-07-09 14:24:42,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
51,DC:A6:32:33:AA:47,2020-07-09 14:24:42,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
52,DC:A6:32:33:AA:47,2020-07-09 14:24:44,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
53,DC:A6:32:33:AA:47,2020-07-09 14:24:46,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-40,0.0001,
54,DC:A6:32:33:AA:47,2020-07-09 14:24:48,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42,0.00006309573445,
55,DC:A6:32:33:AA:47,2020-07-09 14:24:50,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-40,0.0001,
56,DC:A6:32:33:AA:47,2020-07-09 14:24:50,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
57,DC:A6:32:33:AA:47,2020-07-09 14:24:52,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-46,0.00002511886432,
58,DC:A6:32:33:AA:47,2020-07-09 14:24:54,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-37,0.0001995262315,
59,DC:A6:32:33:AA:47,2020-07-09 14:24:55,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-48,0.00001584893192,
60,DC:A6:32:33:AA:47,2020-07-09 14:24:56,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45,0.0000316227766,
