SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AA:47,2020-07-23 10:31:16.896723,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-57
1,DC:A6:32:33:AA:47,2020-07-23 10:31:17.026999,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-56
2,DC:A6:32:33:AA:47,2020-07-23 10:31:19.031300,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-49
3,DC:A6:32:33:AA:47,2020-07-23 10:31:21.021143,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-57
4,DC:A6:32:33:AA:47,2020-07-23 10:31:23.026140,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-48
5,DC:A6:32:33:AA:47,2020-07-23 10:31:24.552327,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-48
6,DC:A6:32:33:AA:47,2020-07-23 10:31:25.022297,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-57
7,DC:A6:32:33:AA:47,2020-07-23 10:31:27.027429,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-49
8,DC:A6:32:33:AA:47,2020-07-23 10:31:28.396085,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-58
9,DC:A6:32:33:AA:47,2020-07-23 10:31:29.218578,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-58
10,DC:A6:32:33:AA:47,2020-07-23 10:31:30.311118,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-49
11,DC:A6:32:33:AA:47,2020-07-23 10:31:31.258600,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-48
12,DC:A6:32:33:AA:47,2020-07-23 10:31:32.238142,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-49
13,DC:A6:32:33:AA:47,2020-07-23 10:31:33.886838,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-49
14,DC:A6:32:33:AA:47,2020-07-23 10:31:34.052357,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-57
15,DC:A6:32:33:AA:47,2020-07-23 10:31:35.602498,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-49
16,DC:A6:32:33:AA:47,2020-07-23 10:31:36.073638,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-57
17,DC:A6:32:33:AA:47,2020-07-23 10:31:37.184892,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-56
18,DC:A6:32:33:AA:47,2020-07-23 10:31:38.819962,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-49
19,DC:A6:32:33:AA:47,2020-07-23 10:31:39.099897,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-46
20,DC:A6:32:33:AA:47,2020-07-23 10:31:41.104934,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-46
21,DC:A6:32:33:AA:47,2020-07-23 10:31:42.384928,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-57
22,DC:A6:32:33:AA:47,2020-07-23 10:31:43.213655,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-49
23,DC:A6:32:33:AA:47,2020-07-23 10:31:44.853756,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-49
24,DC:A6:32:33:AA:47,2020-07-23 10:31:45.007411,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-57
25,DC:A6:32:33:AA:47,2020-07-23 10:31:46.794978,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-49
26,DC:A6:32:33:AA:47,2020-07-23 10:31:47.111231,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-49
27,DC:A6:32:33:AA:47,2020-07-23 10:31:48.173703,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-46
28,DC:A6:32:33:AA:47,2020-07-23 10:31:49.011229,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-48
29,DC:A6:32:33:AA:47,2020-07-23 10:31:50.056829,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-48
30,DC:A6:32:33:AA:47,2020-07-23 10:31:52.061446,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-48
31,DC:A6:32:33:AA:47,2020-07-23 10:31:53.121382,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-57
32,DC:A6:32:33:AA:47,2020-07-23 10:31:55.126307,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-49
33,DC:A6:32:33:AA:47,2020-07-23 10:31:57.131497,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-46
34,DC:A6:32:33:AA:47,2020-07-23 10:31:58.411356,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-49
35,DC:A6:32:33:AA:47,2020-07-23 10:32:00.416365,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-46
36,DC:A6:32:33:AA:47,2020-07-23 10:32:02.421502,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-56
37,DC:A6:32:33:AA:47,2020-07-23 10:32:03.523967,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-49
38,DC:A6:32:33:AA:47,2020-07-23 10:32:04.118264,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-49
39,DC:A6:32:33:AA:47,2020-07-23 10:32:05.225128,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-49
40,DC:A6:32:33:AA:47,2020-07-23 10:32:06.306431,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-57
41,DC:A6:32:33:AA:47,2020-07-23 10:32:07.683247,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-48
42,DC:A6:32:33:AA:47,2020-07-23 10:32:08.041363,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-57
43,DC:A6:32:33:AA:47,2020-07-23 10:32:10.046495,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-57
44,DC:A6:32:33:AA:47,2020-07-23 10:32:12.051428,cb3d510c-cd08-11ea-bda5-dca63233aa46,1,1,1,-57
