SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,Power ( mW) ,Total Sum
266,DC:A6:32:33:AA:47,2020-07-07 17:36:16,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
267,DC:A6:32:33:AA:47,2020-07-07 17:36:17,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
268,DC:A6:32:33:AA:47,2020-07-07 17:36:18,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
269,DC:A6:32:33:AA:47,2020-07-07 17:36:20,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
270,DC:A6:32:33:AA:47,2020-07-07 17:36:20,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
271,DC:A6:32:33:AA:47,2020-07-07 17:36:22,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
272,DC:A6:32:33:AA:47,2020-07-07 17:36:23,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
273,DC:A6:32:33:AA:47,2020-07-07 17:36:24,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
274,DC:A6:32:33:AA:47,2020-07-07 17:36:25,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
275,DC:A6:32:33:AA:47,2020-07-07 17:36:26,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
276,DC:A6:32:33:AA:47,2020-07-07 17:36:28,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
277,DC:A6:32:33:AA:47,2020-07-07 17:36:28,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
278,DC:A6:32:33:AA:47,2020-07-07 17:36:30,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
279,DC:A6:32:33:AA:47,2020-07-07 17:36:32,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
280,DC:A6:32:33:AA:47,2020-07-07 17:36:32,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
281,DC:A6:32:33:AA:47,2020-07-07 17:36:34,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
282,DC:A6:32:33:AA:47,2020-07-07 17:36:36,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
283,DC:A6:32:33:AA:47,2020-07-07 17:36:38,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
284,DC:A6:32:33:AA:47,2020-07-07 17:36:39,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
285,DC:A6:32:33:AA:47,2020-07-07 17:36:40,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
286,DC:A6:32:33:AA:47,2020-07-07 17:36:41,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
287,DC:A6:32:33:AA:47,2020-07-07 17:36:43,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
288,DC:A6:32:33:AA:47,2020-07-07 17:36:43,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
289,DC:A6:32:33:AA:47,2020-07-07 17:36:44,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
290,DC:A6:32:33:AA:47,2020-07-07 17:36:45,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
291,DC:A6:32:33:AA:47,2020-07-07 17:36:47,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
292,DC:A6:32:33:AA:47,2020-07-07 17:36:49,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58,0.000001584893192,
293,DC:A6:32:33:AA:47,2020-07-07 17:36:51,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
294,DC:A6:32:33:AA:47,2020-07-07 17:36:52,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
295,DC:A6:32:33:AA:47,2020-07-07 17:36:52,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
296,DC:A6:32:33:AA:47,2020-07-07 17:36:54,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
297,DC:A6:32:33:AA:47,2020-07-07 17:36:56,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
298,DC:A6:32:33:AA:47,2020-07-07 17:36:58,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
299,DC:A6:32:33:AA:47,2020-07-07 17:36:59,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
300,DC:A6:32:33:AA:47,2020-07-07 17:37:01,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
301,DC:A6:32:33:AA:47,2020-07-07 17:37:01,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
302,DC:A6:32:33:AA:47,2020-07-07 17:37:02,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
303,DC:A6:32:33:AA:47,2020-07-07 17:37:03,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
304,DC:A6:32:33:AA:47,2020-07-07 17:37:04,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
305,DC:A6:32:33:AA:47,2020-07-07 17:37:05,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
306,DC:A6:32:33:AA:47,2020-07-07 17:37:06,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
307,DC:A6:32:33:AA:47,2020-07-07 17:37:07,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
308,DC:A6:32:33:AA:47,2020-07-07 17:37:09,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
309,DC:A6:32:33:AA:47,2020-07-07 17:37:10,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
310,DC:A6:32:33:AA:47,2020-07-07 17:37:12,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
311,DC:A6:32:33:AA:47,2020-07-07 17:37:12,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
312,DC:A6:32:33:AA:47,2020-07-07 17:37:14,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
313,DC:A6:32:33:AA:47,2020-07-07 17:37:15,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
314,DC:A6:32:33:AA:47,2020-07-07 17:37:16,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
315,DC:A6:32:33:AA:47,2020-07-07 17:37:17,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
316,DC:A6:32:33:AA:47,2020-07-07 17:37:18,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
317,DC:A6:32:33:AA:47,2020-07-07 17:37:19,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
318,DC:A6:32:33:AA:47,2020-07-07 17:37:20,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
319,DC:A6:32:33:AA:47,2020-07-07 17:37:21,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
320,DC:A6:32:33:AA:47,2020-07-07 17:37:23,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
321,DC:A6:32:33:AA:47,2020-07-07 17:37:23,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
322,DC:A6:32:33:AA:47,2020-07-07 17:37:24,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
323,DC:A6:32:33:AA:47,2020-07-07 17:37:26,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
324,DC:A6:32:33:AA:47,2020-07-07 17:37:27,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
325,DC:A6:32:33:AA:47,2020-07-07 17:37:28,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
326,DC:A6:32:33:AA:47,2020-07-07 17:37:29,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
327,DC:A6:32:33:AA:47,2020-07-07 17:37:30,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
328,DC:A6:32:33:AA:47,2020-07-07 17:37:32,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
329,DC:A6:32:33:AA:47,2020-07-07 17:37:34,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
330,DC:A6:32:33:AA:47,2020-07-07 17:37:36,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
331,DC:A6:32:33:AA:47,2020-07-07 17:37:38,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
332,DC:A6:32:33:AA:47,2020-07-07 17:37:39,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
333,DC:A6:32:33:AA:47,2020-07-07 17:37:40,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
334,DC:A6:32:33:AA:47,2020-07-07 17:37:41,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
335,DC:A6:32:33:AA:47,2020-07-07 17:37:43,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
336,DC:A6:32:33:AA:47,2020-07-07 17:37:44,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
337,DC:A6:32:33:AA:47,2020-07-07 17:37:46,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
338,DC:A6:32:33:AA:47,2020-07-07 17:37:47,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
339,DC:A6:32:33:AA:47,2020-07-07 17:37:48,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
340,DC:A6:32:33:AA:47,2020-07-07 17:37:50,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
341,DC:A6:32:33:AA:47,2020-07-07 17:37:52,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
342,DC:A6:32:33:AA:47,2020-07-07 17:37:54,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
343,DC:A6:32:33:AA:47,2020-07-07 17:37:56,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
344,DC:A6:32:33:AA:47,2020-07-07 17:37:57,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
345,DC:A6:32:33:AA:47,2020-07-07 17:37:59,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
346,DC:A6:32:33:AA:47,2020-07-07 17:38:01,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
347,DC:A6:32:33:AA:47,2020-07-07 17:38:01,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
348,DC:A6:32:33:AA:47,2020-07-07 17:38:02,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
349,DC:A6:32:33:AA:47,2020-07-07 17:38:03,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
350,DC:A6:32:33:AA:47,2020-07-07 17:38:05,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
351,DC:A6:32:33:AA:47,2020-07-07 17:38:06,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
352,DC:A6:32:33:AA:47,2020-07-07 17:38:08,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
353,DC:A6:32:33:AA:47,2020-07-07 17:38:08,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
354,DC:A6:32:33:AA:47,2020-07-07 17:38:09,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
355,DC:A6:32:33:AA:47,2020-07-07 17:38:10,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
356,DC:A6:32:33:AA:47,2020-07-07 17:38:11,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
357,DC:A6:32:33:AA:47,2020-07-07 17:38:12,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
358,DC:A6:32:33:AA:47,2020-07-07 17:38:13,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
359,DC:A6:32:33:AA:47,2020-07-07 17:38:15,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
360,DC:A6:32:33:AA:47,2020-07-07 17:38:16,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
361,DC:A6:32:33:AA:47,2020-07-07 17:38:17,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
362,DC:A6:32:33:AA:47,2020-07-07 17:38:19,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
363,DC:A6:32:33:AA:47,2020-07-07 17:38:19,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
364,DC:A6:32:33:AA:47,2020-07-07 17:38:20,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
365,DC:A6:32:33:AA:47,2020-07-07 17:38:21,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
366,DC:A6:32:33:AA:47,2020-07-07 17:38:22,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
367,DC:A6:32:33:AA:47,2020-07-07 17:38:24,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
368,DC:A6:32:33:AA:47,2020-07-07 17:38:25,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
369,DC:A6:32:33:AA:47,2020-07-07 17:38:27,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
370,DC:A6:32:33:AA:47,2020-07-07 17:38:29,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
371,DC:A6:32:33:AA:47,2020-07-07 17:38:31,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
372,DC:A6:32:33:AA:47,2020-07-07 17:38:33,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
373,DC:A6:32:33:AA:47,2020-07-07 17:38:34,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
374,DC:A6:32:33:AA:47,2020-07-07 17:38:35,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
375,DC:A6:32:33:AA:47,2020-07-07 17:38:37,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
376,DC:A6:32:33:AA:47,2020-07-07 17:38:38,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
377,DC:A6:32:33:AA:47,2020-07-07 17:38:40,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
378,DC:A6:32:33:AA:47,2020-07-07 17:38:42,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
379,DC:A6:32:33:AA:47,2020-07-07 17:38:43,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
380,DC:A6:32:33:AA:47,2020-07-07 17:38:45,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
381,DC:A6:32:33:AA:47,2020-07-07 17:38:45,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
382,DC:A6:32:33:AA:47,2020-07-07 17:38:46,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
383,DC:A6:32:33:AA:47,2020-07-07 17:38:48,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
384,DC:A6:32:33:AA:47,2020-07-07 17:38:50,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
385,DC:A6:32:33:AA:47,2020-07-07 17:38:50,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58,0.000001584893192,
386,DC:A6:32:33:AA:47,2020-07-07 17:38:51,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
387,DC:A6:32:33:AA:47,2020-07-07 17:38:53,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
388,DC:A6:32:33:AA:47,2020-07-07 17:38:53,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
389,DC:A6:32:33:AA:47,2020-07-07 17:38:55,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58,0.000001584893192,
390,DC:A6:32:33:AA:47,2020-07-07 17:38:57,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
391,DC:A6:32:33:AA:47,2020-07-07 17:38:58,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
392,DC:A6:32:33:AA:47,2020-07-07 17:39:00,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
393,DC:A6:32:33:AA:47,2020-07-07 17:39:02,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
394,DC:A6:32:33:AA:47,2020-07-07 17:39:02,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
395,DC:A6:32:33:AA:47,2020-07-07 17:39:03,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
396,DC:A6:32:33:AA:47,2020-07-07 17:39:04,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
397,DC:A6:32:33:AA:47,2020-07-07 17:39:06,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
398,DC:A6:32:33:AA:47,2020-07-07 17:39:06,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
399,DC:A6:32:33:AA:47,2020-07-07 17:39:07,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
400,DC:A6:32:33:AA:47,2020-07-07 17:39:08,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
401,DC:A6:32:33:AA:47,2020-07-07 17:39:09,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
402,DC:A6:32:33:AA:47,2020-07-07 17:39:11,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
403,DC:A6:32:33:AA:47,2020-07-07 17:39:13,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
404,DC:A6:32:33:AA:47,2020-07-07 17:39:15,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58,0.000001584893192,
405,DC:A6:32:33:AA:47,2020-07-07 17:39:15,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58,0.000001584893192,
406,DC:A6:32:33:AA:47,2020-07-07 17:39:16,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
407,DC:A6:32:33:AA:47,2020-07-07 17:39:17,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
408,DC:A6:32:33:AA:47,2020-07-07 17:39:18,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
409,DC:A6:32:33:AA:47,2020-07-07 17:39:20,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
410,DC:A6:32:33:AA:47,2020-07-07 17:39:21,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
411,DC:A6:32:33:AA:47,2020-07-07 17:39:22,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
412,DC:A6:32:33:AA:47,2020-07-07 17:39:23,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
413,DC:A6:32:33:AA:47,2020-07-07 17:39:25,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
414,DC:A6:32:33:AA:47,2020-07-07 17:39:27,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
415,DC:A6:32:33:AA:47,2020-07-07 17:39:28,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
416,DC:A6:32:33:AA:47,2020-07-07 17:39:28,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
417,DC:A6:32:33:AA:47,2020-07-07 17:39:30,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
418,DC:A6:32:33:AA:47,2020-07-07 17:39:31,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
419,DC:A6:32:33:AA:47,2020-07-07 17:39:33,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
420,DC:A6:32:33:AA:47,2020-07-07 17:39:35,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
421,DC:A6:32:33:AA:47,2020-07-07 17:39:35,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
422,DC:A6:32:33:AA:47,2020-07-07 17:39:36,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
423,DC:A6:32:33:AA:47,2020-07-07 17:39:37,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-53,0.000005011872336,
424,DC:A6:32:33:AA:47,2020-07-07 17:39:38,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
425,DC:A6:32:33:AA:47,2020-07-07 17:39:39,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
426,DC:A6:32:33:AA:47,2020-07-07 17:39:41,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
427,DC:A6:32:33:AA:47,2020-07-07 17:39:42,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
428,DC:A6:32:33:AA:47,2020-07-07 17:39:43,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
429,DC:A6:32:33:AA:47,2020-07-07 17:39:44,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
430,DC:A6:32:33:AA:47,2020-07-07 17:39:45,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
431,DC:A6:32:33:AA:47,2020-07-07 17:39:46,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
432,DC:A6:32:33:AA:47,2020-07-07 17:39:47,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
433,DC:A6:32:33:AA:47,2020-07-07 17:39:49,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
434,DC:A6:32:33:AA:47,2020-07-07 17:39:49,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58,0.000001584893192,
435,DC:A6:32:33:AA:47,2020-07-07 17:39:50,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
436,DC:A6:32:33:AA:47,2020-07-07 17:39:51,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
437,DC:A6:32:33:AA:47,2020-07-07 17:39:52,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
438,DC:A6:32:33:AA:47,2020-07-07 17:39:53,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
439,DC:A6:32:33:AA:47,2020-07-07 17:39:54,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
440,DC:A6:32:33:AA:47,2020-07-07 17:39:55,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
441,DC:A6:32:33:AA:47,2020-07-07 17:39:57,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
442,DC:A6:32:33:AA:47,2020-07-07 17:39:58,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
443,DC:A6:32:33:AA:47,2020-07-07 17:39:59,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
444,DC:A6:32:33:AA:47,2020-07-07 17:40:00,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
445,DC:A6:32:33:AA:47,2020-07-07 17:40:02,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
446,DC:A6:32:33:AA:47,2020-07-07 17:40:04,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
447,DC:A6:32:33:AA:47,2020-07-07 17:40:06,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
448,DC:A6:32:33:AA:47,2020-07-07 17:40:08,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
449,DC:A6:32:33:AA:47,2020-07-07 17:40:08,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
450,DC:A6:32:33:AA:47,2020-07-07 17:40:10,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
451,DC:A6:32:33:AA:47,2020-07-07 17:40:10,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-53,0.000005011872336,
