SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AA:47,2020-07-09 17:58:37.709271,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-40
1,DC:A6:32:33:AA:47,2020-07-09 17:58:38.161525,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-40
2,DC:A6:32:33:AA:47,2020-07-09 17:58:39.829506,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39
3,DC:A6:32:33:AA:47,2020-07-09 17:58:40.026803,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39
4,DC:A6:32:33:AA:47,2020-07-09 17:58:41.763229,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-40
5,DC:A6:32:33:AA:47,2020-07-09 17:58:42.251822,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39
6,DC:A6:32:33:AA:47,2020-07-09 17:58:44.031948,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39
7,DC:A6:32:33:AA:47,2020-07-09 17:58:45.091869,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39
8,DC:A6:32:33:AA:47,2020-07-09 17:58:47.096893,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39
9,DC:A6:32:33:AA:47,2020-07-09 17:58:48.229383,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33
10,DC:A6:32:33:AA:47,2020-07-09 17:58:49.182964,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39
11,DC:A6:32:33:AA:47,2020-07-09 17:58:50.043272,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-34
12,DC:A6:32:33:AA:47,2020-07-09 17:58:51.276943,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39
13,DC:A6:32:33:AA:47,2020-07-09 17:58:53.281982,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-40
14,DC:A6:32:33:AA:47,2020-07-09 17:58:54.765236,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-40
15,DC:A6:32:33:AA:47,2020-07-09 17:58:55.004494,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-40
