SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,Power (mW),Sum
0,DC:A6:32:33:AA:47,2020-07-09 17:25:00,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,0.09998050935
1,DC:A6:32:33:AA:47,2020-07-09 17:25:02,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-40,0.0001,
2,DC:A6:32:33:AA:47,2020-07-09 17:25:02,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-34,0.0003981071706,
3,DC:A6:32:33:AA:47,2020-07-09 17:25:03,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
4,DC:A6:32:33:AA:47,2020-07-09 17:25:05,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-34,0.0003981071706,
5,DC:A6:32:33:AA:47,2020-07-09 17:25:05,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-38,0.0001584893192,
6,DC:A6:32:33:AA:47,2020-07-09 17:25:06,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
7,DC:A6:32:33:AA:47,2020-07-09 17:25:08,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
8,DC:A6:32:33:AA:47,2020-07-09 17:25:08,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
9,DC:A6:32:33:AA:47,2020-07-09 17:25:09,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
10,DC:A6:32:33:AA:47,2020-07-09 17:25:10,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
11,DC:A6:32:33:AA:47,2020-07-09 17:25:12,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-34,0.0003981071706,
12,DC:A6:32:33:AA:47,2020-07-09 17:25:14,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
13,DC:A6:32:33:AA:47,2020-07-09 17:25:14,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
14,DC:A6:32:33:AA:47,2020-07-09 17:25:16,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
15,DC:A6:32:33:AA:47,2020-07-09 17:25:16,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
16,DC:A6:32:33:AA:47,2020-07-09 17:25:18,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-34,0.0003981071706,
17,DC:A6:32:33:AA:47,2020-07-09 17:25:18,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
18,DC:A6:32:33:AA:47,2020-07-09 17:25:20,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
19,DC:A6:32:33:AA:47,2020-07-09 17:25:20,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
20,DC:A6:32:33:AA:47,2020-07-09 17:25:21,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
21,DC:A6:32:33:AA:47,2020-07-09 17:25:22,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-38,0.0001584893192,
22,DC:A6:32:33:AA:47,2020-07-09 17:25:23,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
23,DC:A6:32:33:AA:47,2020-07-09 17:25:25,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-38,0.0001584893192,
24,DC:A6:32:33:AA:47,2020-07-09 17:25:26,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
25,DC:A6:32:33:AA:47,2020-07-09 17:25:27,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
26,DC:A6:32:33:AA:47,2020-07-09 17:25:29,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
27,DC:A6:32:33:AA:47,2020-07-09 17:25:31,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
28,DC:A6:32:33:AA:47,2020-07-09 17:25:33,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
29,DC:A6:32:33:AA:47,2020-07-09 17:25:34,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-34,0.0003981071706,
30,DC:A6:32:33:AA:47,2020-07-09 17:25:36,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
31,DC:A6:32:33:AA:47,2020-07-09 17:25:37,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-34,0.0003981071706,
32,DC:A6:32:33:AA:47,2020-07-09 17:25:39,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-38,0.0001584893192,
33,DC:A6:32:33:AA:47,2020-07-09 17:25:41,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-38,0.0001584893192,
34,DC:A6:32:33:AA:47,2020-07-09 17:25:43,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
35,DC:A6:32:33:AA:47,2020-07-09 17:25:45,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-34,0.0003981071706,
36,DC:A6:32:33:AA:47,2020-07-09 17:25:47,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-38,0.0001584893192,
37,DC:A6:32:33:AA:47,2020-07-09 17:25:49,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
38,DC:A6:32:33:AA:47,2020-07-09 17:25:50,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-38,0.0001584893192,
39,DC:A6:32:33:AA:47,2020-07-09 17:25:52,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
40,DC:A6:32:33:AA:47,2020-07-09 17:25:53,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
41,DC:A6:32:33:AA:47,2020-07-09 17:25:55,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
42,DC:A6:32:33:AA:47,2020-07-09 17:25:57,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
43,DC:A6:32:33:AA:47,2020-07-09 17:25:59,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
44,DC:A6:32:33:AA:47,2020-07-09 17:26:00,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-38,0.0001584893192,
45,DC:A6:32:33:AA:47,2020-07-09 17:26:02,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-34,0.0003981071706,
46,DC:A6:32:33:AA:47,2020-07-09 17:26:04,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
47,DC:A6:32:33:AA:47,2020-07-09 17:26:04,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
48,DC:A6:32:33:AA:47,2020-07-09 17:26:06,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
49,DC:A6:32:33:AA:47,2020-07-09 17:26:06,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
50,DC:A6:32:33:AA:47,2020-07-09 17:26:07,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
51,DC:A6:32:33:AA:47,2020-07-09 17:26:08,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-38,0.0001584893192,
52,DC:A6:32:33:AA:47,2020-07-09 17:26:10,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
53,DC:A6:32:33:AA:47,2020-07-09 17:26:12,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
54,DC:A6:32:33:AA:47,2020-07-09 17:26:14,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-38,0.0001584893192,
55,DC:A6:32:33:AA:47,2020-07-09 17:26:16,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
56,DC:A6:32:33:AA:47,2020-07-09 17:26:18,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
57,DC:A6:32:33:AA:47,2020-07-09 17:26:18,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
58,DC:A6:32:33:AA:47,2020-07-09 17:26:20,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
59,DC:A6:32:33:AA:47,2020-07-09 17:26:21,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
60,DC:A6:32:33:AA:47,2020-07-09 17:26:23,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
61,DC:A6:32:33:AA:47,2020-07-09 17:26:25,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-40,0.0001,
62,DC:A6:32:33:AA:47,2020-07-09 17:26:26,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
63,DC:A6:32:33:AA:47,2020-07-09 17:26:28,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
64,DC:A6:32:33:AA:47,2020-07-09 17:26:30,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-40,0.0001,
65,DC:A6:32:33:AA:47,2020-07-09 17:26:31,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
