SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,Power (mW),Sum
213,DC:A6:32:33:AA:47,2020-07-09 17:41:08,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
214,DC:A6:32:33:AA:47,2020-07-09 17:41:09,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
215,DC:A6:32:33:AA:47,2020-07-09 17:41:11,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
216,DC:A6:32:33:AA:47,2020-07-09 17:41:11,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
217,DC:A6:32:33:AA:47,2020-07-09 17:41:13,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
218,DC:A6:32:33:AA:47,2020-07-09 17:41:13,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
219,DC:A6:32:33:AA:47,2020-07-09 17:41:14,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
220,DC:A6:32:33:AA:47,2020-07-09 17:41:16,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
221,DC:A6:32:33:AA:47,2020-07-09 17:41:17,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
222,DC:A6:32:33:AA:47,2020-07-09 17:41:18,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
223,DC:A6:32:33:AA:47,2020-07-09 17:41:20,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
224,DC:A6:32:33:AA:47,2020-07-09 17:41:20,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
225,DC:A6:32:33:AA:47,2020-07-09 17:41:21,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
226,DC:A6:32:33:AA:47,2020-07-09 17:41:22,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
227,DC:A6:32:33:AA:47,2020-07-09 17:41:24,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
228,DC:A6:32:33:AA:47,2020-07-09 17:41:24,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
229,DC:A6:32:33:AA:47,2020-07-09 17:41:26,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
