SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,Power (mW),Sum
0,DC:A6:32:33:AA:47,2020-07-09 17:58:38,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-40,0.0001,0.1084926346
1,DC:A6:32:33:AA:47,2020-07-09 17:58:38,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-40,0.0001,
2,DC:A6:32:33:AA:47,2020-07-09 17:58:40,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
3,DC:A6:32:33:AA:47,2020-07-09 17:58:40,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
4,DC:A6:32:33:AA:47,2020-07-09 17:58:42,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-40,0.0001,
5,DC:A6:32:33:AA:47,2020-07-09 17:58:42,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
6,DC:A6:32:33:AA:47,2020-07-09 17:58:44,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
7,DC:A6:32:33:AA:47,2020-07-09 17:58:45,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
8,DC:A6:32:33:AA:47,2020-07-09 17:58:47,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
9,DC:A6:32:33:AA:47,2020-07-09 17:58:48,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
10,DC:A6:32:33:AA:47,2020-07-09 17:58:49,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
11,DC:A6:32:33:AA:47,2020-07-09 17:58:50,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-34,0.0003981071706,
12,DC:A6:32:33:AA:47,2020-07-09 17:58:51,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
13,DC:A6:32:33:AA:47,2020-07-09 17:58:53,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-40,0.0001,
14,DC:A6:32:33:AA:47,2020-07-09 17:58:55,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-40,0.0001,
15,DC:A6:32:33:AA:47,2020-07-09 17:58:55,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-40,0.0001,
16,DC:A6:32:33:AA:47,2020-07-09 17:58:56,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-34,0.0003981071706,
17,DC:A6:32:33:AA:47,2020-07-09 17:58:57,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
18,DC:A6:32:33:AA:47,2020-07-09 17:58:58,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
19,DC:A6:32:33:AA:47,2020-07-09 17:58:59,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
20,DC:A6:32:33:AA:47,2020-07-09 17:59:01,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
21,DC:A6:32:33:AA:47,2020-07-09 17:59:01,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-34,0.0003981071706,
22,DC:A6:32:33:AA:47,2020-07-09 17:59:03,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
23,DC:A6:32:33:AA:47,2020-07-09 17:59:05,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
24,DC:A6:32:33:AA:47,2020-07-09 17:59:06,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
25,DC:A6:32:33:AA:47,2020-07-09 17:59:07,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
26,DC:A6:32:33:AA:47,2020-07-09 17:59:09,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
27,DC:A6:32:33:AA:47,2020-07-09 17:59:11,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
28,DC:A6:32:33:AA:47,2020-07-09 17:59:13,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
29,DC:A6:32:33:AA:47,2020-07-09 17:59:14,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
30,DC:A6:32:33:AA:47,2020-07-09 17:59:15,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
31,DC:A6:32:33:AA:47,2020-07-09 17:59:16,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
32,DC:A6:32:33:AA:47,2020-07-09 17:59:17,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
33,DC:A6:32:33:AA:47,2020-07-09 17:59:19,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-34,0.0003981071706,
34,DC:A6:32:33:AA:47,2020-07-09 17:59:21,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
35,DC:A6:32:33:AA:47,2020-07-09 17:59:23,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
36,DC:A6:32:33:AA:47,2020-07-09 17:59:25,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
37,DC:A6:32:33:AA:47,2020-07-09 17:59:27,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
38,DC:A6:32:33:AA:47,2020-07-09 17:59:27,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
39,DC:A6:32:33:AA:47,2020-07-09 17:59:28,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
40,DC:A6:32:33:AA:47,2020-07-09 17:59:30,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
41,DC:A6:32:33:AA:47,2020-07-09 17:59:31,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
42,DC:A6:32:33:AA:47,2020-07-09 17:59:33,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
43,DC:A6:32:33:AA:47,2020-07-09 17:59:34,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
44,DC:A6:32:33:AA:47,2020-07-09 17:59:35,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
45,DC:A6:32:33:AA:47,2020-07-09 17:59:36,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-40,0.0001,
46,DC:A6:32:33:AA:47,2020-07-09 17:59:38,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
47,DC:A6:32:33:AA:47,2020-07-09 17:59:40,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
48,DC:A6:32:33:AA:47,2020-07-09 17:59:42,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
49,DC:A6:32:33:AA:47,2020-07-09 17:59:43,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
50,DC:A6:32:33:AA:47,2020-07-09 17:59:44,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
51,DC:A6:32:33:AA:47,2020-07-09 17:59:45,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-34,0.0003981071706,
52,DC:A6:32:33:AA:47,2020-07-09 17:59:47,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
53,DC:A6:32:33:AA:47,2020-07-09 17:59:47,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-34,0.0003981071706,
54,DC:A6:32:33:AA:47,2020-07-09 17:59:48,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
55,DC:A6:32:33:AA:47,2020-07-09 17:59:50,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
56,DC:A6:32:33:AA:47,2020-07-09 17:59:50,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
