SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AA:47,2020-07-09 14:35:13.085184,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43
1,DC:A6:32:33:AA:47,2020-07-09 14:35:14.449693,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45
2,DC:A6:32:33:AA:47,2020-07-09 14:35:15.797811,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43
3,DC:A6:32:33:AA:47,2020-07-09 14:35:16.008979,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-48
4,DC:A6:32:33:AA:47,2020-07-09 14:35:17.522778,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-48
5,DC:A6:32:33:AA:47,2020-07-09 14:35:19.065845,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45
6,DC:A6:32:33:AA:47,2020-07-09 14:35:20.160249,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44
7,DC:A6:32:33:AA:47,2020-07-09 14:35:21.375295,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45
8,DC:A6:32:33:AA:47,2020-07-09 14:35:22.291562,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-40
9,DC:A6:32:33:AA:47,2020-07-09 14:35:23.421540,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-47
10,DC:A6:32:33:AA:47,2020-07-09 14:35:24.187206,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42
11,DC:A6:32:33:AA:47,2020-07-09 14:35:25.012823,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42
12,DC:A6:32:33:AA:47,2020-07-09 14:35:27.017853,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39
13,DC:A6:32:33:AA:47,2020-07-09 14:35:29.022880,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-40
