SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AA:47,2020-07-09 15:08:18.311208,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-46
1,DC:A6:32:33:AA:47,2020-07-09 15:08:19.171925,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-48
2,DC:A6:32:33:AA:47,2020-07-09 15:08:20.815637,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-40
3,DC:A6:32:33:AA:47,2020-07-09 15:08:21.031839,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45
4,DC:A6:32:33:AA:47,2020-07-09 15:08:22.195701,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-48
5,DC:A6:32:33:AA:47,2020-07-09 15:08:24.200725,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42
6,DC:A6:32:33:AA:47,2020-07-09 15:08:25.210666,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-48
7,DC:A6:32:33:AA:47,2020-07-09 15:08:27.215640,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-40
8,DC:A6:32:33:AA:47,2020-07-09 15:08:29.220650,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42
9,DC:A6:32:33:AA:47,2020-07-09 15:08:30.150051,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45
10,DC:A6:32:33:AA:47,2020-07-09 15:08:32.155665,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-48
11,DC:A6:32:33:AA:47,2020-07-09 15:08:33.340651,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-37
12,DC:A6:32:33:AA:47,2020-07-09 15:08:35.345712,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-36
13,DC:A6:32:33:AA:47,2020-07-09 15:08:36.135080,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-48
14,DC:A6:32:33:AA:47,2020-07-09 15:08:37.430783,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42
15,DC:A6:32:33:AA:47,2020-07-09 15:08:38.415766,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42
16,DC:A6:32:33:AA:47,2020-07-09 15:08:40.420791,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-46
17,DC:A6:32:33:AA:47,2020-07-09 15:08:41.436972,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-46
18,DC:A6:32:33:AA:47,2020-07-09 15:08:42.861411,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42
19,DC:A6:32:33:AA:47,2020-07-09 15:08:43.681357,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-48
20,DC:A6:32:33:AA:47,2020-07-09 15:08:44.011324,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-40
21,DC:A6:32:33:AA:47,2020-07-09 15:08:45.022025,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42
22,DC:A6:32:33:AA:47,2020-07-09 15:08:46.123246,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-48
23,DC:A6:32:33:AA:47,2020-07-09 15:08:47.223242,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-46
24,DC:A6:32:33:AA:47,2020-07-09 15:08:48.592018,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-48
25,DC:A6:32:33:AA:47,2020-07-09 15:08:49.118364,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45
26,DC:A6:32:33:AA:47,2020-07-09 15:08:51.123279,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-46
27,DC:A6:32:33:AA:47,2020-07-09 15:08:53.128366,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-46
28,DC:A6:32:33:AA:47,2020-07-09 15:08:55.133398,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-48
