SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,Power ( mW ),Total Sum
203,DC:A6:32:33:AA:47,2020-07-07 18:06:16,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
204,DC:A6:32:33:AA:47,2020-07-07 18:06:18,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
205,DC:A6:32:33:AA:47,2020-07-07 18:06:19,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
206,DC:A6:32:33:AA:47,2020-07-07 18:06:20,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
207,DC:A6:32:33:AA:47,2020-07-07 18:06:21,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
208,DC:A6:32:33:AA:47,2020-07-07 18:06:22,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
209,DC:A6:32:33:AA:47,2020-07-07 18:06:24,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
210,DC:A6:32:33:AA:47,2020-07-07 18:06:25,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
211,DC:A6:32:33:AA:47,2020-07-07 18:06:27,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
212,DC:A6:32:33:AA:47,2020-07-07 18:06:28,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
213,DC:A6:32:33:AA:47,2020-07-07 18:06:30,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
214,DC:A6:32:33:AA:47,2020-07-07 18:06:32,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
215,DC:A6:32:33:AA:47,2020-07-07 18:06:33,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
216,DC:A6:32:33:AA:47,2020-07-07 18:06:34,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
217,DC:A6:32:33:AA:47,2020-07-07 18:06:35,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
218,DC:A6:32:33:AA:47,2020-07-07 18:06:36,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
219,DC:A6:32:33:AA:47,2020-07-07 18:06:37,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
220,DC:A6:32:33:AA:47,2020-07-07 18:06:38,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
221,DC:A6:32:33:AA:47,2020-07-07 18:06:39,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
222,DC:A6:32:33:AA:47,2020-07-07 18:06:40,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
223,DC:A6:32:33:AA:47,2020-07-07 18:06:42,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
224,DC:A6:32:33:AA:47,2020-07-07 18:06:43,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
225,DC:A6:32:33:AA:47,2020-07-07 18:06:45,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
226,DC:A6:32:33:AA:47,2020-07-07 18:06:46,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
227,DC:A6:32:33:AA:47,2020-07-07 18:06:48,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
228,DC:A6:32:33:AA:47,2020-07-07 18:06:48,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
229,DC:A6:32:33:AA:47,2020-07-07 18:06:49,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
230,DC:A6:32:33:AA:47,2020-07-07 18:06:50,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
231,DC:A6:32:33:AA:47,2020-07-07 18:06:51,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
232,DC:A6:32:33:AA:47,2020-07-07 18:06:52,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
233,DC:A6:32:33:AA:47,2020-07-07 18:06:53,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
234,DC:A6:32:33:AA:47,2020-07-07 18:06:55,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
235,DC:A6:32:33:AA:47,2020-07-07 18:06:56,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
236,DC:A6:32:33:AA:47,2020-07-07 18:06:57,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
237,DC:A6:32:33:AA:47,2020-07-07 18:06:58,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
238,DC:A6:32:33:AA:47,2020-07-07 18:06:59,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
239,DC:A6:32:33:AA:47,2020-07-07 18:07:01,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
240,DC:A6:32:33:AA:47,2020-07-07 18:07:02,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
241,DC:A6:32:33:AA:47,2020-07-07 18:07:03,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
242,DC:A6:32:33:AA:47,2020-07-07 18:07:05,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
243,DC:A6:32:33:AA:47,2020-07-07 18:07:06,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
244,DC:A6:32:33:AA:47,2020-07-07 18:07:08,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
245,DC:A6:32:33:AA:47,2020-07-07 18:07:10,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
246,DC:A6:32:33:AA:47,2020-07-07 18:07:11,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-53,0.000005011872336,
247,DC:A6:32:33:AA:47,2020-07-07 18:07:13,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
248,DC:A6:32:33:AA:47,2020-07-07 18:07:15,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
249,DC:A6:32:33:AA:47,2020-07-07 18:07:17,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
250,DC:A6:32:33:AA:47,2020-07-07 18:07:19,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
251,DC:A6:32:33:AA:47,2020-07-07 18:07:19,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
252,DC:A6:32:33:AA:47,2020-07-07 18:07:20,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
253,DC:A6:32:33:AA:47,2020-07-07 18:07:21,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
254,DC:A6:32:33:AA:47,2020-07-07 18:07:22,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
255,DC:A6:32:33:AA:47,2020-07-07 18:07:24,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
256,DC:A6:32:33:AA:47,2020-07-07 18:07:24,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
257,DC:A6:32:33:AA:47,2020-07-07 18:07:26,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
258,DC:A6:32:33:AA:47,2020-07-07 18:07:27,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
259,DC:A6:32:33:AA:47,2020-07-07 18:07:28,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
260,DC:A6:32:33:AA:47,2020-07-07 18:07:30,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
261,DC:A6:32:33:AA:47,2020-07-07 18:07:31,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
262,DC:A6:32:33:AA:47,2020-07-07 18:07:32,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
263,DC:A6:32:33:AA:47,2020-07-07 18:07:34,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
264,DC:A6:32:33:AA:47,2020-07-07 18:07:35,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
265,DC:A6:32:33:AA:47,2020-07-07 18:07:36,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
266,DC:A6:32:33:AA:47,2020-07-07 18:07:37,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
267,DC:A6:32:33:AA:47,2020-07-07 18:07:39,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
268,DC:A6:32:33:AA:47,2020-07-07 18:07:41,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
269,DC:A6:32:33:AA:47,2020-07-07 18:07:43,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
270,DC:A6:32:33:AA:47,2020-07-07 18:07:44,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
271,DC:A6:32:33:AA:47,2020-07-07 18:07:45,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
272,DC:A6:32:33:AA:47,2020-07-07 18:07:47,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
273,DC:A6:32:33:AA:47,2020-07-07 18:07:47,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
274,DC:A6:32:33:AA:47,2020-07-07 18:07:49,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-53,0.000005011872336,
275,DC:A6:32:33:AA:47,2020-07-07 18:07:51,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
276,DC:A6:32:33:AA:47,2020-07-07 18:07:52,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
277,DC:A6:32:33:AA:47,2020-07-07 18:07:54,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
278,DC:A6:32:33:AA:47,2020-07-07 18:07:54,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
279,DC:A6:32:33:AA:47,2020-07-07 18:07:55,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
280,DC:A6:32:33:AA:47,2020-07-07 18:07:56,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
281,DC:A6:32:33:AA:47,2020-07-07 18:07:57,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
282,DC:A6:32:33:AA:47,2020-07-07 18:07:58,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
283,DC:A6:32:33:AA:47,2020-07-07 18:07:59,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
284,DC:A6:32:33:AA:47,2020-07-07 18:08:01,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
285,DC:A6:32:33:AA:47,2020-07-07 18:08:03,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
286,DC:A6:32:33:AA:47,2020-07-07 18:08:05,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
287,DC:A6:32:33:AA:47,2020-07-07 18:08:05,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
288,DC:A6:32:33:AA:47,2020-07-07 18:08:07,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
289,DC:A6:32:33:AA:47,2020-07-07 18:08:08,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
290,DC:A6:32:33:AA:47,2020-07-07 18:08:09,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
291,DC:A6:32:33:AA:47,2020-07-07 18:08:11,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
292,DC:A6:32:33:AA:47,2020-07-07 18:08:13,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
293,DC:A6:32:33:AA:47,2020-07-07 18:08:15,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
294,DC:A6:32:33:AA:47,2020-07-07 18:08:16,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-59,0.000001258925412,
295,DC:A6:32:33:AA:47,2020-07-07 18:08:17,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
296,DC:A6:32:33:AA:47,2020-07-07 18:08:18,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
297,DC:A6:32:33:AA:47,2020-07-07 18:08:19,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
298,DC:A6:32:33:AA:47,2020-07-07 18:08:20,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
299,DC:A6:32:33:AA:47,2020-07-07 18:08:21,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-53,0.000005011872336,
300,DC:A6:32:33:AA:47,2020-07-07 18:08:23,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
301,DC:A6:32:33:AA:47,2020-07-07 18:08:25,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
302,DC:A6:32:33:AA:47,2020-07-07 18:08:26,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
303,DC:A6:32:33:AA:47,2020-07-07 18:08:27,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
304,DC:A6:32:33:AA:47,2020-07-07 18:08:29,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
305,DC:A6:32:33:AA:47,2020-07-07 18:08:30,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
306,DC:A6:32:33:AA:47,2020-07-07 18:08:31,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
307,DC:A6:32:33:AA:47,2020-07-07 18:08:33,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
308,DC:A6:32:33:AA:47,2020-07-07 18:08:33,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
309,DC:A6:32:33:AA:47,2020-07-07 18:08:34,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
310,DC:A6:32:33:AA:47,2020-07-07 18:08:35,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
311,DC:A6:32:33:AA:47,2020-07-07 18:08:37,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58,0.000001584893192,
312,DC:A6:32:33:AA:47,2020-07-07 18:08:38,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
313,DC:A6:32:33:AA:47,2020-07-07 18:08:40,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
314,DC:A6:32:33:AA:47,2020-07-07 18:08:41,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
315,DC:A6:32:33:AA:47,2020-07-07 18:08:42,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
316,DC:A6:32:33:AA:47,2020-07-07 18:08:43,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
317,DC:A6:32:33:AA:47,2020-07-07 18:08:44,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
318,DC:A6:32:33:AA:47,2020-07-07 18:08:45,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
319,DC:A6:32:33:AA:47,2020-07-07 18:08:46,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
320,DC:A6:32:33:AA:47,2020-07-07 18:08:47,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
321,DC:A6:32:33:AA:47,2020-07-07 18:08:48,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
322,DC:A6:32:33:AA:47,2020-07-07 18:08:49,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
323,DC:A6:32:33:AA:47,2020-07-07 18:08:51,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
324,DC:A6:32:33:AA:47,2020-07-07 18:08:52,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
325,DC:A6:32:33:AA:47,2020-07-07 18:08:54,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
326,DC:A6:32:33:AA:47,2020-07-07 18:08:55,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
327,DC:A6:32:33:AA:47,2020-07-07 18:08:56,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
328,DC:A6:32:33:AA:47,2020-07-07 18:08:57,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
329,DC:A6:32:33:AA:47,2020-07-07 18:08:58,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
330,DC:A6:32:33:AA:47,2020-07-07 18:08:59,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
331,DC:A6:32:33:AA:47,2020-07-07 18:09:00,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
332,DC:A6:32:33:AA:47,2020-07-07 18:09:01,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
333,DC:A6:32:33:AA:47,2020-07-07 18:09:02,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
334,DC:A6:32:33:AA:47,2020-07-07 18:09:04,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
335,DC:A6:32:33:AA:47,2020-07-07 18:09:05,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
336,DC:A6:32:33:AA:47,2020-07-07 18:09:07,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
337,DC:A6:32:33:AA:47,2020-07-07 18:09:07,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
338,DC:A6:32:33:AA:47,2020-07-07 18:09:08,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
339,DC:A6:32:33:AA:47,2020-07-07 18:09:10,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-53,0.000005011872336,
340,DC:A6:32:33:AA:47,2020-07-07 18:09:12,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
341,DC:A6:32:33:AA:47,2020-07-07 18:09:13,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
342,DC:A6:32:33:AA:47,2020-07-07 18:09:13,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58,0.000001584893192,
343,DC:A6:32:33:AA:47,2020-07-07 18:09:15,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
344,DC:A6:32:33:AA:47,2020-07-07 18:09:15,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
345,DC:A6:32:33:AA:47,2020-07-07 18:09:16,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
346,DC:A6:32:33:AA:47,2020-07-07 18:09:18,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
347,DC:A6:32:33:AA:47,2020-07-07 18:09:20,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
348,DC:A6:32:33:AA:47,2020-07-07 18:09:20,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
349,DC:A6:32:33:AA:47,2020-07-07 18:09:21,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
350,DC:A6:32:33:AA:47,2020-07-07 18:09:22,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
351,DC:A6:32:33:AA:47,2020-07-07 18:09:24,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
352,DC:A6:32:33:AA:47,2020-07-07 18:09:25,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
353,DC:A6:32:33:AA:47,2020-07-07 18:09:27,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
354,DC:A6:32:33:AA:47,2020-07-07 18:09:29,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
355,DC:A6:32:33:AA:47,2020-07-07 18:09:31,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
356,DC:A6:32:33:AA:47,2020-07-07 18:09:32,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
357,DC:A6:32:33:AA:47,2020-07-07 18:09:33,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
358,DC:A6:32:33:AA:47,2020-07-07 18:09:35,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
359,DC:A6:32:33:AA:47,2020-07-07 18:09:35,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
360,DC:A6:32:33:AA:47,2020-07-07 18:09:37,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
361,DC:A6:32:33:AA:47,2020-07-07 18:09:39,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
362,DC:A6:32:33:AA:47,2020-07-07 18:09:41,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
363,DC:A6:32:33:AA:47,2020-07-07 18:09:43,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
364,DC:A6:32:33:AA:47,2020-07-07 18:09:44,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
365,DC:A6:32:33:AA:47,2020-07-07 18:09:45,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
366,DC:A6:32:33:AA:47,2020-07-07 18:09:47,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
367,DC:A6:32:33:AA:47,2020-07-07 18:09:49,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
368,DC:A6:32:33:AA:47,2020-07-07 18:09:51,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
369,DC:A6:32:33:AA:47,2020-07-07 18:09:51,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
370,DC:A6:32:33:AA:47,2020-07-07 18:09:52,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
371,DC:A6:32:33:AA:47,2020-07-07 18:09:53,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
372,DC:A6:32:33:AA:47,2020-07-07 18:09:54,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
373,DC:A6:32:33:AA:47,2020-07-07 18:09:55,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
374,DC:A6:32:33:AA:47,2020-07-07 18:09:56,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
375,DC:A6:32:33:AA:47,2020-07-07 18:09:57,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
376,DC:A6:32:33:AA:47,2020-07-07 18:09:59,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
377,DC:A6:32:33:AA:47,2020-07-07 18:10:00,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
378,DC:A6:32:33:AA:47,2020-07-07 18:10:01,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
379,DC:A6:32:33:AA:47,2020-07-07 18:10:03,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
380,DC:A6:32:33:AA:47,2020-07-07 18:10:05,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
381,DC:A6:32:33:AA:47,2020-07-07 18:10:07,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
382,DC:A6:32:33:AA:47,2020-07-07 18:10:08,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
383,DC:A6:32:33:AA:47,2020-07-07 18:10:09,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
384,DC:A6:32:33:AA:47,2020-07-07 18:10:11,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
385,DC:A6:32:33:AA:47,2020-07-07 18:10:12,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
386,DC:A6:32:33:AA:47,2020-07-07 18:10:13,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
387,DC:A6:32:33:AA:47,2020-07-07 18:10:14,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
388,DC:A6:32:33:AA:47,2020-07-07 18:10:16,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
