SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,Power ( mW ),Total Sum
62,DC:A6:32:33:AA:47,2020-07-07 17:52:50,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
63,DC:A6:32:33:AA:47,2020-07-07 17:52:51,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58,0.000001584893192,
64,DC:A6:32:33:AA:47,2020-07-07 17:52:52,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
65,DC:A6:32:33:AA:47,2020-07-07 17:52:53,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
66,DC:A6:32:33:AA:47,2020-07-07 17:52:54,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
67,DC:A6:32:33:AA:47,2020-07-07 17:52:56,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
68,DC:A6:32:33:AA:47,2020-07-07 17:52:57,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
69,DC:A6:32:33:AA:47,2020-07-07 17:52:59,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
70,DC:A6:32:33:AA:47,2020-07-07 17:53:01,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
71,DC:A6:32:33:AA:47,2020-07-07 17:53:03,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
72,DC:A6:32:33:AA:47,2020-07-07 17:53:03,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
73,DC:A6:32:33:AA:47,2020-07-07 17:53:05,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
74,DC:A6:32:33:AA:47,2020-07-07 17:53:06,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
75,DC:A6:32:33:AA:47,2020-07-07 17:53:07,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
76,DC:A6:32:33:AA:47,2020-07-07 17:53:09,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58,0.000001584893192,
77,DC:A6:32:33:AA:47,2020-07-07 17:53:11,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
78,DC:A6:32:33:AA:47,2020-07-07 17:53:12,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
79,DC:A6:32:33:AA:47,2020-07-07 17:53:14,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
80,DC:A6:32:33:AA:47,2020-07-07 17:53:16,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
81,DC:A6:32:33:AA:47,2020-07-07 17:53:16,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
82,DC:A6:32:33:AA:47,2020-07-07 17:53:17,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
83,DC:A6:32:33:AA:47,2020-07-07 17:53:19,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
84,DC:A6:32:33:AA:47,2020-07-07 17:53:19,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
85,DC:A6:32:33:AA:47,2020-07-07 17:53:21,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58,0.000001584893192,
86,DC:A6:32:33:AA:47,2020-07-07 17:53:21,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
87,DC:A6:32:33:AA:47,2020-07-07 17:53:23,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
88,DC:A6:32:33:AA:47,2020-07-07 17:53:23,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
89,DC:A6:32:33:AA:47,2020-07-07 17:53:24,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
90,DC:A6:32:33:AA:47,2020-07-07 17:53:25,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
91,DC:A6:32:33:AA:47,2020-07-07 17:53:27,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
92,DC:A6:32:33:AA:47,2020-07-07 17:53:29,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
93,DC:A6:32:33:AA:47,2020-07-07 17:53:30,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
94,DC:A6:32:33:AA:47,2020-07-07 17:53:31,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
95,DC:A6:32:33:AA:47,2020-07-07 17:53:32,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
96,DC:A6:32:33:AA:47,2020-07-07 17:53:33,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
97,DC:A6:32:33:AA:47,2020-07-07 17:53:34,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
98,DC:A6:32:33:AA:47,2020-07-07 17:53:36,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
99,DC:A6:32:33:AA:47,2020-07-07 17:53:36,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
100,DC:A6:32:33:AA:47,2020-07-07 17:53:38,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
101,DC:A6:32:33:AA:47,2020-07-07 17:53:40,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
102,DC:A6:32:33:AA:47,2020-07-07 17:53:41,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-53,0.000005011872336,
103,DC:A6:32:33:AA:47,2020-07-07 17:53:43,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58,0.000001584893192,
104,DC:A6:32:33:AA:47,2020-07-07 17:53:45,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
105,DC:A6:32:33:AA:47,2020-07-07 17:53:46,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
106,DC:A6:32:33:AA:47,2020-07-07 17:53:48,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
107,DC:A6:32:33:AA:47,2020-07-07 17:53:50,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
108,DC:A6:32:33:AA:47,2020-07-07 17:53:51,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
109,DC:A6:32:33:AA:47,2020-07-07 17:53:51,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
110,DC:A6:32:33:AA:47,2020-07-07 17:53:52,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
111,DC:A6:32:33:AA:47,2020-07-07 17:53:53,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
112,DC:A6:32:33:AA:47,2020-07-07 17:53:55,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
113,DC:A6:32:33:AA:47,2020-07-07 17:53:56,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
114,DC:A6:32:33:AA:47,2020-07-07 17:53:57,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
115,DC:A6:32:33:AA:47,2020-07-07 17:53:58,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
116,DC:A6:32:33:AA:47,2020-07-07 17:54:00,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
117,DC:A6:32:33:AA:47,2020-07-07 17:54:01,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
118,DC:A6:32:33:AA:47,2020-07-07 17:54:03,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
119,DC:A6:32:33:AA:47,2020-07-07 17:54:03,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
120,DC:A6:32:33:AA:47,2020-07-07 17:54:04,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
121,DC:A6:32:33:AA:47,2020-07-07 17:54:05,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
122,DC:A6:32:33:AA:47,2020-07-07 17:54:06,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
123,DC:A6:32:33:AA:47,2020-07-07 17:54:07,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
124,DC:A6:32:33:AA:47,2020-07-07 17:54:09,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
125,DC:A6:32:33:AA:47,2020-07-07 17:54:09,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
126,DC:A6:32:33:AA:47,2020-07-07 17:54:10,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
127,DC:A6:32:33:AA:47,2020-07-07 17:54:12,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
128,DC:A6:32:33:AA:47,2020-07-07 17:54:13,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
129,DC:A6:32:33:AA:47,2020-07-07 17:54:14,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
130,DC:A6:32:33:AA:47,2020-07-07 17:54:16,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-53,0.000005011872336,
131,DC:A6:32:33:AA:47,2020-07-07 17:54:16,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
132,DC:A6:32:33:AA:47,2020-07-07 17:54:18,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
133,DC:A6:32:33:AA:47,2020-07-07 17:54:18,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
134,DC:A6:32:33:AA:47,2020-07-07 17:54:20,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
135,DC:A6:32:33:AA:47,2020-07-07 17:54:20,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
136,DC:A6:32:33:AA:47,2020-07-07 17:54:21,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
137,DC:A6:32:33:AA:47,2020-07-07 17:54:22,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
138,DC:A6:32:33:AA:47,2020-07-07 17:54:23,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
139,DC:A6:32:33:AA:47,2020-07-07 17:54:24,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
140,DC:A6:32:33:AA:47,2020-07-07 17:54:25,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
141,DC:A6:32:33:AA:47,2020-07-07 17:54:27,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
142,DC:A6:32:33:AA:47,2020-07-07 17:54:28,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
143,DC:A6:32:33:AA:47,2020-07-07 17:54:30,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
144,DC:A6:32:33:AA:47,2020-07-07 17:54:31,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
145,DC:A6:32:33:AA:47,2020-07-07 17:54:32,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-53,0.000005011872336,
146,DC:A6:32:33:AA:47,2020-07-07 17:54:34,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
147,DC:A6:32:33:AA:47,2020-07-07 17:54:36,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
148,DC:A6:32:33:AA:47,2020-07-07 17:54:37,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
149,DC:A6:32:33:AA:47,2020-07-07 17:54:38,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
150,DC:A6:32:33:AA:47,2020-07-07 17:54:39,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
151,DC:A6:32:33:AA:47,2020-07-07 17:54:41,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58,0.000001584893192,
152,DC:A6:32:33:AA:47,2020-07-07 17:54:42,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
153,DC:A6:32:33:AA:47,2020-07-07 17:54:43,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
154,DC:A6:32:33:AA:47,2020-07-07 17:54:44,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
155,DC:A6:32:33:AA:47,2020-07-07 17:54:46,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
156,DC:A6:32:33:AA:47,2020-07-07 17:54:46,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
157,DC:A6:32:33:AA:47,2020-07-07 17:54:47,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
158,DC:A6:32:33:AA:47,2020-07-07 17:54:49,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
159,DC:A6:32:33:AA:47,2020-07-07 17:54:50,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
160,DC:A6:32:33:AA:47,2020-07-07 17:54:52,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
161,DC:A6:32:33:AA:47,2020-07-07 17:54:52,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
162,DC:A6:32:33:AA:47,2020-07-07 17:54:53,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
163,DC:A6:32:33:AA:47,2020-07-07 17:54:54,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
164,DC:A6:32:33:AA:47,2020-07-07 17:54:55,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
165,DC:A6:32:33:AA:47,2020-07-07 17:54:56,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
166,DC:A6:32:33:AA:47,2020-07-07 17:54:57,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
167,DC:A6:32:33:AA:47,2020-07-07 17:54:58,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
168,DC:A6:32:33:AA:47,2020-07-07 17:55:00,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
169,DC:A6:32:33:AA:47,2020-07-07 17:55:01,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
170,DC:A6:32:33:AA:47,2020-07-07 17:55:03,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
171,DC:A6:32:33:AA:47,2020-07-07 17:55:03,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-53,0.000005011872336,
172,DC:A6:32:33:AA:47,2020-07-07 17:55:05,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
173,DC:A6:32:33:AA:47,2020-07-07 17:55:07,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
174,DC:A6:32:33:AA:47,2020-07-07 17:55:07,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
175,DC:A6:32:33:AA:47,2020-07-07 17:55:09,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
176,DC:A6:32:33:AA:47,2020-07-07 17:55:10,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
177,DC:A6:32:33:AA:47,2020-07-07 17:55:11,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
178,DC:A6:32:33:AA:47,2020-07-07 17:55:12,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
179,DC:A6:32:33:AA:47,2020-07-07 17:55:13,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
180,DC:A6:32:33:AA:47,2020-07-07 17:55:15,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-53,0.000005011872336,
181,DC:A6:32:33:AA:47,2020-07-07 17:55:16,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
182,DC:A6:32:33:AA:47,2020-07-07 17:55:17,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
183,DC:A6:32:33:AA:47,2020-07-07 17:55:18,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
184,DC:A6:32:33:AA:47,2020-07-07 17:55:20,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
