SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,Power ( mW),Total Sum
398,DC:A6:32:33:AA:47,2020-07-07 17:49:16,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
399,DC:A6:32:33:AA:47,2020-07-07 17:49:17,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
400,DC:A6:32:33:AA:47,2020-07-07 17:49:19,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
401,DC:A6:32:33:AA:47,2020-07-07 17:49:20,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
402,DC:A6:32:33:AA:47,2020-07-07 17:49:21,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
403,DC:A6:32:33:AA:47,2020-07-07 17:49:22,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
404,DC:A6:32:33:AA:47,2020-07-07 17:49:23,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
405,DC:A6:32:33:AA:47,2020-07-07 17:49:24,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
406,DC:A6:32:33:AA:47,2020-07-07 17:49:25,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
407,DC:A6:32:33:AA:47,2020-07-07 17:49:26,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
408,DC:A6:32:33:AA:47,2020-07-07 17:49:28,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
409,DC:A6:32:33:AA:47,2020-07-07 17:49:30,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
410,DC:A6:32:33:AA:47,2020-07-07 17:49:32,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
411,DC:A6:32:33:AA:47,2020-07-07 17:49:33,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
412,DC:A6:32:33:AA:47,2020-07-07 17:49:35,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
413,DC:A6:32:33:AA:47,2020-07-07 17:49:37,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
414,DC:A6:32:33:AA:47,2020-07-07 17:49:37,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
415,DC:A6:32:33:AA:47,2020-07-07 17:49:38,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58,0.000001584893192,
416,DC:A6:32:33:AA:47,2020-07-07 17:49:39,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
417,DC:A6:32:33:AA:47,2020-07-07 17:49:41,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
418,DC:A6:32:33:AA:47,2020-07-07 17:49:41,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
419,DC:A6:32:33:AA:47,2020-07-07 17:49:43,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
420,DC:A6:32:33:AA:47,2020-07-07 17:49:43,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58,0.000001584893192,
421,DC:A6:32:33:AA:47,2020-07-07 17:49:45,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
422,DC:A6:32:33:AA:47,2020-07-07 17:49:47,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
423,DC:A6:32:33:AA:47,2020-07-07 17:49:48,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
424,DC:A6:32:33:AA:47,2020-07-07 17:49:50,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
425,DC:A6:32:33:AA:47,2020-07-07 17:49:50,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
426,DC:A6:32:33:AA:47,2020-07-07 17:49:51,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
427,DC:A6:32:33:AA:47,2020-07-07 17:49:52,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
428,DC:A6:32:33:AA:47,2020-07-07 17:49:53,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
429,DC:A6:32:33:AA:47,2020-07-07 17:49:54,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
430,DC:A6:32:33:AA:47,2020-07-07 17:49:55,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
431,DC:A6:32:33:AA:47,2020-07-07 17:49:56,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
432,DC:A6:32:33:AA:47,2020-07-07 17:49:58,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
433,DC:A6:32:33:AA:47,2020-07-07 17:49:59,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
434,DC:A6:32:33:AA:47,2020-07-07 17:50:00,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
435,DC:A6:32:33:AA:47,2020-07-07 17:50:02,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
436,DC:A6:32:33:AA:47,2020-07-07 17:50:02,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
437,DC:A6:32:33:AA:47,2020-07-07 17:50:04,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
438,DC:A6:32:33:AA:47,2020-07-07 17:50:05,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
439,DC:A6:32:33:AA:47,2020-07-07 17:50:06,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
440,DC:A6:32:33:AA:47,2020-07-07 17:50:08,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-60,0.000001,
441,DC:A6:32:33:AA:47,2020-07-07 17:50:08,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
442,DC:A6:32:33:AA:47,2020-07-07 17:50:10,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
443,DC:A6:32:33:AA:47,2020-07-07 17:50:11,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
444,DC:A6:32:33:AA:47,2020-07-07 17:50:13,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-59,0.000001258925412,
445,DC:A6:32:33:AA:47,2020-07-07 17:50:14,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58,0.000001584893192,
446,DC:A6:32:33:AA:47,2020-07-07 17:50:16,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
447,DC:A6:32:33:AA:47,2020-07-07 17:50:16,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
448,DC:A6:32:33:AA:47,2020-07-07 17:50:17,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-53,0.000005011872336,
449,DC:A6:32:33:AA:47,2020-07-07 17:50:19,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
450,DC:A6:32:33:AA:47,2020-07-07 17:50:19,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
451,DC:A6:32:33:AA:47,2020-07-07 17:50:20,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
452,DC:A6:32:33:AA:47,2020-07-07 17:50:21,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
453,DC:A6:32:33:AA:47,2020-07-07 17:50:23,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58,0.000001584893192,
454,DC:A6:32:33:AA:47,2020-07-07 17:50:24,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-53,0.000005011872336,
455,DC:A6:32:33:AA:47,2020-07-07 17:50:24,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
456,DC:A6:32:33:AA:47,2020-07-07 17:50:25,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-53,0.000005011872336,
457,DC:A6:32:33:AA:47,2020-07-07 17:50:27,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
458,DC:A6:32:33:AA:47,2020-07-07 17:50:29,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
459,DC:A6:32:33:AA:47,2020-07-07 17:50:31,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
460,DC:A6:32:33:AA:47,2020-07-07 17:50:32,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
461,DC:A6:32:33:AA:47,2020-07-07 17:50:34,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
462,DC:A6:32:33:AA:47,2020-07-07 17:50:36,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
463,DC:A6:32:33:AA:47,2020-07-07 17:50:38,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
464,DC:A6:32:33:AA:47,2020-07-07 17:50:40,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
465,DC:A6:32:33:AA:47,2020-07-07 17:50:42,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
466,DC:A6:32:33:AA:47,2020-07-07 17:50:42,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
467,DC:A6:32:33:AA:47,2020-07-07 17:50:43,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
468,DC:A6:32:33:AA:47,2020-07-07 17:50:45,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
469,DC:A6:32:33:AA:47,2020-07-07 17:50:46,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58,0.000001584893192,
470,DC:A6:32:33:AA:47,2020-07-07 17:50:47,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58,0.000001584893192,
471,DC:A6:32:33:AA:47,2020-07-07 17:50:49,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
472,DC:A6:32:33:AA:47,2020-07-07 17:50:50,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
473,DC:A6:32:33:AA:47,2020-07-07 17:50:51,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
474,DC:A6:32:33:AA:47,2020-07-07 17:50:53,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
475,DC:A6:32:33:AA:47,2020-07-07 17:50:54,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
476,DC:A6:32:33:AA:47,2020-07-07 17:50:56,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
