SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,Power ( mW ),Total Sum
15,DC:A6:32:33:AA:47,2020-07-07 18:49:08,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-48,0.00001584893192,
16,DC:A6:32:33:AA:47,2020-07-07 18:49:10,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
17,DC:A6:32:33:AA:47,2020-07-07 18:49:12,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
18,DC:A6:32:33:AA:47,2020-07-07 18:49:13,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-48,0.00001584893192,
19,DC:A6:32:33:AA:47,2020-07-07 18:49:15,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
20,DC:A6:32:33:AA:47,2020-07-07 18:49:17,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
21,DC:A6:32:33:AA:47,2020-07-07 18:49:19,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
22,DC:A6:32:33:AA:47,2020-07-07 18:49:19,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-46,0.00002511886432,
23,DC:A6:32:33:AA:47,2020-07-07 18:49:20,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-48,0.00001584893192,
24,DC:A6:32:33:AA:47,2020-07-07 18:49:22,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
25,DC:A6:32:33:AA:47,2020-07-07 18:49:24,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
26,DC:A6:32:33:AA:47,2020-07-07 18:49:25,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
27,DC:A6:32:33:AA:47,2020-07-07 18:49:27,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
28,DC:A6:32:33:AA:47,2020-07-07 18:49:27,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
29,DC:A6:32:33:AA:47,2020-07-07 18:49:29,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
30,DC:A6:32:33:AA:47,2020-07-07 18:49:30,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
31,DC:A6:32:33:AA:47,2020-07-07 18:49:32,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
32,DC:A6:32:33:AA:47,2020-07-07 18:49:34,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
33,DC:A6:32:33:AA:47,2020-07-07 18:49:35,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
34,DC:A6:32:33:AA:47,2020-07-07 18:49:37,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
35,DC:A6:32:33:AA:47,2020-07-07 18:49:38,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
36,DC:A6:32:33:AA:47,2020-07-07 18:49:38,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
37,DC:A6:32:33:AA:47,2020-07-07 18:49:39,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
38,DC:A6:32:33:AA:47,2020-07-07 18:49:40,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
39,DC:A6:32:33:AA:47,2020-07-07 18:49:42,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
40,DC:A6:32:33:AA:47,2020-07-07 18:49:43,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
41,DC:A6:32:33:AA:47,2020-07-07 18:49:44,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
42,DC:A6:32:33:AA:47,2020-07-07 18:49:46,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-48,0.00001584893192,
43,DC:A6:32:33:AA:47,2020-07-07 18:49:48,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
44,DC:A6:32:33:AA:47,2020-07-07 18:49:49,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
45,DC:A6:32:33:AA:47,2020-07-07 18:49:51,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
46,DC:A6:32:33:AA:47,2020-07-07 18:49:51,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
47,DC:A6:32:33:AA:47,2020-07-07 18:49:53,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
48,DC:A6:32:33:AA:47,2020-07-07 18:49:54,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
49,DC:A6:32:33:AA:47,2020-07-07 18:49:55,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
50,DC:A6:32:33:AA:47,2020-07-07 18:49:57,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
51,DC:A6:32:33:AA:47,2020-07-07 18:49:59,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
52,DC:A6:32:33:AA:47,2020-07-07 18:49:59,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
53,DC:A6:32:33:AA:47,2020-07-07 18:50:00,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
54,DC:A6:32:33:AA:47,2020-07-07 18:50:02,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
55,DC:A6:32:33:AA:47,2020-07-07 18:50:04,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
56,DC:A6:32:33:AA:47,2020-07-07 18:50:06,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
57,DC:A6:32:33:AA:47,2020-07-07 18:50:07,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
58,DC:A6:32:33:AA:47,2020-07-07 18:50:09,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
59,DC:A6:32:33:AA:47,2020-07-07 18:50:09,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
60,DC:A6:32:33:AA:47,2020-07-07 18:50:11,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
61,DC:A6:32:33:AA:47,2020-07-07 18:50:13,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
62,DC:A6:32:33:AA:47,2020-07-07 18:50:13,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-48,0.00001584893192,
63,DC:A6:32:33:AA:47,2020-07-07 18:50:15,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
64,DC:A6:32:33:AA:47,2020-07-07 18:50:15,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
65,DC:A6:32:33:AA:47,2020-07-07 18:50:17,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
66,DC:A6:32:33:AA:47,2020-07-07 18:50:19,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
67,DC:A6:32:33:AA:47,2020-07-07 18:50:20,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-48,0.00001584893192,
68,DC:A6:32:33:AA:47,2020-07-07 18:50:22,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
69,DC:A6:32:33:AA:47,2020-07-07 18:50:23,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
70,DC:A6:32:33:AA:47,2020-07-07 18:50:25,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
71,DC:A6:32:33:AA:47,2020-07-07 18:50:26,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
72,DC:A6:32:33:AA:47,2020-07-07 18:50:28,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
73,DC:A6:32:33:AA:47,2020-07-07 18:50:29,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
74,DC:A6:32:33:AA:47,2020-07-07 18:50:30,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-48,0.00001584893192,
75,DC:A6:32:33:AA:47,2020-07-07 18:50:31,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
76,DC:A6:32:33:AA:47,2020-07-07 18:50:32,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
77,DC:A6:32:33:AA:47,2020-07-07 18:50:33,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
78,DC:A6:32:33:AA:47,2020-07-07 18:50:35,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
79,DC:A6:32:33:AA:47,2020-07-07 18:50:37,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
80,DC:A6:32:33:AA:47,2020-07-07 18:50:39,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
81,DC:A6:32:33:AA:47,2020-07-07 18:50:41,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-45,0.0000316227766,
82,DC:A6:32:33:AA:47,2020-07-07 18:50:42,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
83,DC:A6:32:33:AA:47,2020-07-07 18:50:44,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
84,DC:A6:32:33:AA:47,2020-07-07 18:50:44,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
85,DC:A6:32:33:AA:47,2020-07-07 18:50:46,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
86,DC:A6:32:33:AA:47,2020-07-07 18:50:47,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
87,DC:A6:32:33:AA:47,2020-07-07 18:50:48,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
88,DC:A6:32:33:AA:47,2020-07-07 18:50:49,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
89,DC:A6:32:33:AA:47,2020-07-07 18:50:51,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
90,DC:A6:32:33:AA:47,2020-07-07 18:50:53,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
91,DC:A6:32:33:AA:47,2020-07-07 18:50:55,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
92,DC:A6:32:33:AA:47,2020-07-07 18:50:55,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
93,DC:A6:32:33:AA:47,2020-07-07 18:50:56,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-45,0.0000316227766,
94,DC:A6:32:33:AA:47,2020-07-07 18:50:58,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
95,DC:A6:32:33:AA:47,2020-07-07 18:50:59,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
96,DC:A6:32:33:AA:47,2020-07-07 18:51:00,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
97,DC:A6:32:33:AA:47,2020-07-07 18:51:02,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-48,0.00001584893192,
98,DC:A6:32:33:AA:47,2020-07-07 18:51:03,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
99,DC:A6:32:33:AA:47,2020-07-07 18:51:04,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
100,DC:A6:32:33:AA:47,2020-07-07 18:51:05,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
101,DC:A6:32:33:AA:47,2020-07-07 18:51:07,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
102,DC:A6:32:33:AA:47,2020-07-07 18:51:07,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
103,DC:A6:32:33:AA:47,2020-07-07 18:51:09,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-45,0.0000316227766,
104,DC:A6:32:33:AA:47,2020-07-07 18:51:11,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
105,DC:A6:32:33:AA:47,2020-07-07 18:51:12,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-48,0.00001584893192,
106,DC:A6:32:33:AA:47,2020-07-07 18:51:14,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
107,DC:A6:32:33:AA:47,2020-07-07 18:51:16,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
108,DC:A6:32:33:AA:47,2020-07-07 18:51:17,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
109,DC:A6:32:33:AA:47,2020-07-07 18:51:18,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
110,DC:A6:32:33:AA:47,2020-07-07 18:51:20,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
111,DC:A6:32:33:AA:47,2020-07-07 18:51:22,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
112,DC:A6:32:33:AA:47,2020-07-07 18:51:22,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
113,DC:A6:32:33:AA:47,2020-07-07 18:51:23,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
114,DC:A6:32:33:AA:47,2020-07-07 18:51:25,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
115,DC:A6:32:33:AA:47,2020-07-07 18:51:27,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
116,DC:A6:32:33:AA:47,2020-07-07 18:51:29,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
117,DC:A6:32:33:AA:47,2020-07-07 18:51:30,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
118,DC:A6:32:33:AA:47,2020-07-07 18:51:31,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
119,DC:A6:32:33:AA:47,2020-07-07 18:51:32,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
120,DC:A6:32:33:AA:47,2020-07-07 18:51:33,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
121,DC:A6:32:33:AA:47,2020-07-07 18:51:35,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
122,DC:A6:32:33:AA:47,2020-07-07 18:51:37,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-46,0.00002511886432,
123,DC:A6:32:33:AA:47,2020-07-07 18:51:39,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
124,DC:A6:32:33:AA:47,2020-07-07 18:51:40,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-48,0.00001584893192,
125,DC:A6:32:33:AA:47,2020-07-07 18:51:42,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
126,DC:A6:32:33:AA:47,2020-07-07 18:51:44,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
127,DC:A6:32:33:AA:47,2020-07-07 18:51:46,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-48,0.00001584893192,
128,DC:A6:32:33:AA:47,2020-07-07 18:51:47,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
129,DC:A6:32:33:AA:47,2020-07-07 18:51:49,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-48,0.00001584893192,
130,DC:A6:32:33:AA:47,2020-07-07 18:51:49,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
131,DC:A6:32:33:AA:47,2020-07-07 18:51:51,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
132,DC:A6:32:33:AA:47,2020-07-07 18:51:51,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-48,0.00001584893192,
133,DC:A6:32:33:AA:47,2020-07-07 18:51:53,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
134,DC:A6:32:33:AA:47,2020-07-07 18:51:55,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
135,DC:A6:32:33:AA:47,2020-07-07 18:51:57,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
136,DC:A6:32:33:AA:47,2020-07-07 18:51:57,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
137,DC:A6:32:33:AA:47,2020-07-07 18:51:59,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
138,DC:A6:32:33:AA:47,2020-07-07 18:52:00,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
139,DC:A6:32:33:AA:47,2020-07-07 18:52:01,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-48,0.00001584893192,
140,DC:A6:32:33:AA:47,2020-07-07 18:52:03,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
141,DC:A6:32:33:AA:47,2020-07-07 18:52:04,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
142,DC:A6:32:33:AA:47,2020-07-07 18:52:05,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
143,DC:A6:32:33:AA:47,2020-07-07 18:52:07,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
144,DC:A6:32:33:AA:47,2020-07-07 18:52:09,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
145,DC:A6:32:33:AA:47,2020-07-07 18:52:11,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
146,DC:A6:32:33:AA:47,2020-07-07 18:52:13,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-48,0.00001584893192,
147,DC:A6:32:33:AA:47,2020-07-07 18:52:14,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-48,0.00001584893192,
148,DC:A6:32:33:AA:47,2020-07-07 18:52:16,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
149,DC:A6:32:33:AA:47,2020-07-07 18:52:18,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
150,DC:A6:32:33:AA:47,2020-07-07 18:52:20,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-47,0.00001995262315,
151,DC:A6:32:33:AA:47,2020-07-07 18:52:22,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-48,0.00001584893192,
152,DC:A6:32:33:AA:47,2020-07-07 18:52:22,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-48,0.00001584893192,
153,DC:A6:32:33:AA:47,2020-07-07 18:52:24,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
154,DC:A6:32:33:AA:47,2020-07-07 18:52:25,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
155,DC:A6:32:33:AA:47,2020-07-07 18:52:27,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-48,0.00001584893192,
156,DC:A6:32:33:AA:47,2020-07-07 18:52:27,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
157,DC:A6:32:33:AA:47,2020-07-07 18:52:29,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
158,DC:A6:32:33:AA:47,2020-07-07 18:52:31,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
159,DC:A6:32:33:AA:47,2020-07-07 18:52:33,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
160,DC:A6:32:33:AA:47,2020-07-07 18:52:35,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-45,0.0000316227766,
161,DC:A6:32:33:AA:47,2020-07-07 18:52:37,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-48,0.00001584893192,
162,DC:A6:32:33:AA:47,2020-07-07 18:52:38,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
163,DC:A6:32:33:AA:47,2020-07-07 18:52:39,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
164,DC:A6:32:33:AA:47,2020-07-07 18:52:41,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
165,DC:A6:32:33:AA:47,2020-07-07 18:52:43,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-48,0.00001584893192,
166,DC:A6:32:33:AA:47,2020-07-07 18:52:45,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
167,DC:A6:32:33:AA:47,2020-07-07 18:52:47,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
168,DC:A6:32:33:AA:47,2020-07-07 18:52:47,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
169,DC:A6:32:33:AA:47,2020-07-07 18:52:49,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
170,DC:A6:32:33:AA:47,2020-07-07 18:52:51,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
171,DC:A6:32:33:AA:47,2020-07-07 18:52:51,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
172,DC:A6:32:33:AA:47,2020-07-07 18:52:53,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
173,DC:A6:32:33:AA:47,2020-07-07 18:52:54,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
174,DC:A6:32:33:AA:47,2020-07-07 18:52:55,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
175,DC:A6:32:33:AA:47,2020-07-07 18:52:57,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-48,0.00001584893192,
176,DC:A6:32:33:AA:47,2020-07-07 18:52:57,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
177,DC:A6:32:33:AA:47,2020-07-07 18:52:59,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
178,DC:A6:32:33:AA:47,2020-07-07 18:53:01,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
179,DC:A6:32:33:AA:47,2020-07-07 18:53:03,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
180,DC:A6:32:33:AA:47,2020-07-07 18:53:05,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
181,DC:A6:32:33:AA:47,2020-07-07 18:53:06,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
182,DC:A6:32:33:AA:47,2020-07-07 18:53:08,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
183,DC:A6:32:33:AA:47,2020-07-07 18:53:10,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
184,DC:A6:32:33:AA:47,2020-07-07 18:53:10,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
