SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AA:47,2020-07-09 16:48:49.568811,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-53
1,DC:A6:32:33:AA:47,2020-07-09 16:48:50.013302,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-54
2,DC:A6:32:33:AA:47,2020-07-09 16:48:52.017543,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-54
3,DC:A6:32:33:AA:47,2020-07-09 16:48:54.021750,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43
4,DC:A6:32:33:AA:47,2020-07-09 16:48:56.027447,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44
5,DC:A6:32:33:AA:47,2020-07-09 16:48:58.032444,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42
6,DC:A6:32:33:AA:47,2020-07-09 16:49:00.037524,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42
7,DC:A6:32:33:AA:47,2020-07-09 16:49:02.041873,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44
8,DC:A6:32:33:AA:47,2020-07-09 16:49:04.046302,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-54
9,DC:A6:32:33:AA:47,2020-07-09 16:49:05.346217,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-53
10,DC:A6:32:33:AA:47,2020-07-09 16:49:06.433091,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44
11,DC:A6:32:33:AA:47,2020-07-09 16:49:07.796215,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44
12,DC:A6:32:33:AA:47,2020-07-09 16:49:09.001787,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44
13,DC:A6:32:33:AA:47,2020-07-09 16:49:10.095053,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42
14,DC:A6:32:33:AA:47,2020-07-09 16:49:12.100063,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-53
15,DC:A6:32:33:AA:47,2020-07-09 16:49:14.105073,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42
