SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AA:47,2020-07-21 22:31:33.323942,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-53
1,DC:A6:32:33:AA:47,2020-07-21 22:31:34.137215,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-61
2,DC:A6:32:33:AA:47,2020-07-21 22:31:35.440469,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-37
3,DC:A6:32:33:AA:47,2020-07-21 22:31:36.799079,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-39
4,DC:A6:32:33:AA:47,2020-07-21 22:31:37.619101,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-42
5,DC:A6:32:33:AA:47,2020-07-21 22:31:38.635394,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-53
6,DC:A6:32:33:AA:47,2020-07-21 22:31:40.644023,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-53
7,DC:A6:32:33:AA:47,2020-07-21 22:31:41.138532,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-60
8,DC:A6:32:33:AA:47,2020-07-21 22:31:42.228450,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-53
9,DC:A6:32:33:AA:47,2020-07-21 22:31:43.119073,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-52
10,DC:A6:32:33:AA:47,2020-07-21 22:31:44.391622,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-42
11,DC:A6:32:33:AA:47,2020-07-21 22:31:45.160327,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-52
12,DC:A6:32:33:AA:47,2020-07-21 22:31:47.165509,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-39
13,DC:A6:32:33:AA:47,2020-07-21 22:31:48.173024,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-53
14,DC:A6:32:33:AA:47,2020-07-21 22:31:50.177909,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-60
15,DC:A6:32:33:AA:47,2020-07-21 22:31:51.011605,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-42
16,DC:A6:32:33:AA:47,2020-07-21 22:31:52.312982,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-42
