SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AA:47,2020-07-21 22:08:57.281122,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-59
1,DC:A6:32:33:AA:47,2020-07-21 22:08:58.115655,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-53
2,DC:A6:32:33:AA:47,2020-07-21 22:09:00.121326,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-53
3,DC:A6:32:33:AA:47,2020-07-21 22:09:02.126181,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-42
4,DC:A6:32:33:AA:47,2020-07-21 22:09:03.156249,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-53
5,DC:A6:32:33:AA:47,2020-07-21 22:09:05.161243,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-53
6,DC:A6:32:33:AA:47,2020-07-21 22:09:07.166169,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-36
7,DC:A6:32:33:AA:47,2020-07-21 22:09:09.171303,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-37
8,DC:A6:32:33:AA:47,2020-07-21 22:09:11.176198,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-52
9,DC:A6:32:33:AA:47,2020-07-21 22:09:12.614885,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-59
10,DC:A6:32:33:AA:47,2020-07-21 22:09:14.619861,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-42
11,DC:A6:32:33:AA:47,2020-07-21 22:09:15.136088,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-53
12,DC:A6:32:33:AA:47,2020-07-21 22:09:17.141302,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-53
13,DC:A6:32:33:AA:47,2020-07-21 22:09:19.146235,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-59
14,DC:A6:32:33:AA:47,2020-07-21 22:09:20.256730,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-40
15,DC:A6:32:33:AA:47,2020-07-21 22:09:21.111210,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-53
16,DC:A6:32:33:AA:47,2020-07-21 22:09:22.573670,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-53
17,DC:A6:32:33:AA:47,2020-07-21 22:09:24.206192,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-42
18,DC:A6:32:33:AA:47,2020-07-21 22:09:25.701291,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-40
19,DC:A6:32:33:AA:47,2020-07-21 22:09:26.471231,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-53
20,DC:A6:32:33:AA:47,2020-07-21 22:09:27.375008,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-60
21,DC:A6:32:33:AA:47,2020-07-21 22:09:28.328007,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-60
22,DC:A6:32:33:AA:47,2020-07-21 22:09:29.256106,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-42
23,DC:A6:32:33:AA:47,2020-07-21 22:09:30.144847,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-40
24,DC:A6:32:33:AA:47,2020-07-21 22:09:31.631217,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-42
25,DC:A6:32:33:AA:47,2020-07-21 22:09:32.181149,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-59
26,DC:A6:32:33:AA:47,2020-07-21 22:09:34.186274,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-37
27,DC:A6:32:33:AA:47,2020-07-21 22:09:35.616246,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-40
28,DC:A6:32:33:AA:47,2020-07-21 22:09:36.346755,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-39
29,DC:A6:32:33:AA:47,2020-07-21 22:09:37.141181,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-53
30,DC:A6:32:33:AA:47,2020-07-21 22:09:38.229915,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-58
31,DC:A6:32:33:AA:47,2020-07-21 22:09:40.234980,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-36
32,DC:A6:32:33:AA:47,2020-07-21 22:09:41.516166,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-59
33,DC:A6:32:33:AA:47,2020-07-21 22:09:42.343730,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-53
34,DC:A6:32:33:AA:47,2020-07-21 22:09:43.966933,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-58
35,DC:A6:32:33:AA:47,2020-07-21 22:09:44.003000,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-53
36,DC:A6:32:33:AA:47,2020-07-21 22:09:46.006778,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-58
37,DC:A6:32:33:AA:47,2020-07-21 22:09:48.012412,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-58
38,DC:A6:32:33:AA:47,2020-07-21 22:09:50.016177,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-59
39,DC:A6:32:33:AA:47,2020-07-21 22:09:52.021167,4922e844-cbd7-11ea-9634-dca63233aa46,1,1,1,-37
