SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:AA:47,2020-07-09 17:10:19.033908,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-55
1,DC:A6:32:33:AA:47,2020-07-09 17:10:21.038099,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43
2,DC:A6:32:33:AA:47,2020-07-09 17:10:23.043122,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42
3,DC:A6:32:33:AA:47,2020-07-09 17:10:24.061895,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43
4,DC:A6:32:33:AA:47,2020-07-09 17:10:25.433577,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-54
5,DC:A6:32:33:AA:47,2020-07-09 17:10:26.199513,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44
6,DC:A6:32:33:AA:47,2020-07-09 17:10:27.630187,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43
7,DC:A6:32:33:AA:47,2020-07-09 17:10:28.018720,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44
8,DC:A6:32:33:AA:47,2020-07-09 17:10:30.022496,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43
9,DC:A6:32:33:AA:47,2020-07-09 17:10:31.355120,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43
10,DC:A6:32:33:AA:47,2020-07-09 17:10:32.029872,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-54
11,DC:A6:32:33:AA:47,2020-07-09 17:10:33.257027,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44
12,DC:A6:32:33:AA:47,2020-07-09 17:10:34.235509,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43
13,DC:A6:32:33:AA:47,2020-07-09 17:10:35.875156,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42
14,DC:A6:32:33:AA:47,2020-07-09 17:10:36.352625,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42
15,DC:A6:32:33:AA:47,2020-07-09 17:10:37.254974,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43
16,DC:A6:32:33:AA:47,2020-07-09 17:10:39.259549,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44
17,DC:A6:32:33:AA:47,2020-07-09 17:10:40.595563,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44
18,DC:A6:32:33:AA:47,2020-07-09 17:10:41.064150,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42
19,DC:A6:32:33:AA:47,2020-07-09 17:10:43.068960,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42
20,DC:A6:32:33:AA:47,2020-07-09 17:10:45.073637,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-54
21,DC:A6:32:33:AA:47,2020-07-09 17:10:47.078405,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-53
22,DC:A6:32:33:AA:47,2020-07-09 17:10:49.083278,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-54
23,DC:A6:32:33:AA:47,2020-07-09 17:10:51.088128,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42
24,DC:A6:32:33:AA:47,2020-07-09 17:10:53.093022,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-54
25,DC:A6:32:33:AA:47,2020-07-09 17:10:55.097866,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42
26,DC:A6:32:33:AA:47,2020-07-09 17:10:56.717761,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44
27,DC:A6:32:33:AA:47,2020-07-09 17:10:57.072784,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44
28,DC:A6:32:33:AA:47,2020-07-09 17:10:59.077707,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42
29,DC:A6:32:33:AA:47,2020-07-09 17:11:01.082617,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42
30,DC:A6:32:33:AA:47,2020-07-09 17:11:02.771380,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43
31,DC:A6:32:33:AA:47,2020-07-09 17:11:04.673816,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42
32,DC:A6:32:33:AA:47,2020-07-09 17:11:05.056241,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44
33,DC:A6:32:33:AA:47,2020-07-09 17:11:07.061323,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-54
34,DC:A6:32:33:AA:47,2020-07-09 17:11:08.755054,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42
35,DC:A6:32:33:AA:47,2020-07-09 17:11:09.027513,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42
36,DC:A6:32:33:AA:47,2020-07-09 17:11:11.032514,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-54
37,DC:A6:32:33:AA:47,2020-07-09 17:11:13.037443,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43
38,DC:A6:32:33:AA:47,2020-07-09 17:11:15.006176,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-54
39,DC:A6:32:33:AA:47,2020-07-09 17:11:16.111260,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-40
40,DC:A6:32:33:AA:47,2020-07-09 17:11:17.482525,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44
41,DC:A6:32:33:AA:47,2020-07-09 17:11:18.039939,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43
42,DC:A6:32:33:AA:47,2020-07-09 17:11:19.139318,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-41
43,DC:A6:32:33:AA:47,2020-07-09 17:11:20.241235,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-54
44,DC:A6:32:33:AA:47,2020-07-09 17:11:22.246231,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-55
45,DC:A6:32:33:AA:47,2020-07-09 17:11:24.251346,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-54
46,DC:A6:32:33:AA:47,2020-07-09 17:11:25.472493,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43
47,DC:A6:32:33:AA:47,2020-07-09 17:11:26.299346,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-41
48,DC:A6:32:33:AA:47,2020-07-09 17:11:27.129412,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-54
49,DC:A6:32:33:AA:47,2020-07-09 17:11:29.134051,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-54
50,DC:A6:32:33:AA:47,2020-07-09 17:11:31.139172,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44
51,DC:A6:32:33:AA:47,2020-07-09 17:11:33.010491,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43
52,DC:A6:32:33:AA:47,2020-07-09 17:11:35.015089,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-43
53,DC:A6:32:33:AA:47,2020-07-09 17:11:37.019052,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-42
54,DC:A6:32:33:AA:47,2020-07-09 17:11:38.384814,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-45
55,DC:A6:32:33:AA:47,2020-07-09 17:11:39.493624,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44
56,DC:A6:32:33:AA:47,2020-07-09 17:11:40.655067,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44
57,DC:A6:32:33:AA:47,2020-07-09 17:11:41.120600,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-44
